Site,ReadingDateTime,Value
London N. Kensington (RBKC North Kensington),26/12/2018 00:00,11.808208333333333
London N. Kensington (RBKC North Kensington),27/12/2018 00:00,30.350083333333334
London N. Kensington (RBKC North Kensington),28/12/2018 00:00,22.32020833333333
London N. Kensington (RBKC North Kensington),29/12/2018 00:00,8.806041666666667
London N. Kensington (RBKC North Kensington),30/12/2018 00:00,8.138875
London N. Kensington (RBKC North Kensington),31/12/2018 00:00,4.527083333333334
London N. Kensington (RBKC North Kensington),01/01/2019 00:00,6.217666666666666
London N. Kensington (RBKC North Kensington),02/01/2019 00:00,6.827875
London N. Kensington (RBKC North Kensington),03/01/2019 00:00,8.31475
London N. Kensington (RBKC North Kensington),04/01/2019 00:00,20.686
London N. Kensington (RBKC North Kensington),05/01/2019 00:00,20.621125
London N. Kensington (RBKC North Kensington),06/01/2019 00:00,15.427458333333334
London N. Kensington (RBKC North Kensington),07/01/2019 00:00,8.470833333333333
London N. Kensington (RBKC North Kensington),08/01/2019 00:00,8.435625
London N. Kensington (RBKC North Kensington),09/01/2019 00:00,7.151041666666667
London N. Kensington (RBKC North Kensington),10/01/2019 00:00,21.190166666666666
London N. Kensington (RBKC North Kensington),11/01/2019 00:00,13.024875
London N. Kensington (RBKC North Kensington),12/01/2019 00:00,4.508666666666667
London N. Kensington (RBKC North Kensington),13/01/2019 00:00,3.736166666666667
London N. Kensington (RBKC North Kensington),14/01/2019 00:00,6.853375
London N. Kensington (RBKC North Kensington),15/01/2019 00:00,4.787791666666666
London N. Kensington (RBKC North Kensington),16/01/2019 00:00,3.8660416666666664
London N. Kensington (RBKC North Kensington),17/01/2019 00:00,5.678208333333334
London N. Kensington (RBKC North Kensington),18/01/2019 00:00,8.797208333333334
