Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
WMC,DUST,23/12/2018 00:00,14.00000,ug/m3,R
WMC,DUST,24/12/2018 00:00,22.00000,ug/m3,R
WMC,DUST,25/12/2018 00:00,23.00000,ug/m3,R
WMC,DUST,26/12/2018 00:00,21.00000,ug/m3,R
WMC,DUST,27/12/2018 00:00,50.00000,ug/m3,R
WMC,DUST,28/12/2018 00:00,43.00000,ug/m3,R
WMC,DUST,29/12/2018 00:00,23.00000,ug/m3,R
WMC,DUST,30/12/2018 00:00,18.00000,ug/m3,R
WMC,DUST,31/12/2018 00:00,14.00000,ug/m3,R
WMC,DUST,01/01/2019 00:00,18.00000,ug/m3,R
WMC,DUST,02/01/2019 00:00,22.00000,ug/m3,R
WMC,DUST,03/01/2019 00:00,21.00000,ug/m3,R
WMC,DUST,04/01/2019 00:00,34.00000,ug/m3,R
WMC,DUST,05/01/2019 00:00,29.00000,ug/m3,R
WMC,DUST,06/01/2019 00:00,29.00000,ug/m3,R
WMC,DUST,07/01/2019 00:00,30.00000,ug/m3,R
WMC,DUST,08/01/2019 00:00,28.00000,ug/m3,R
WMC,DUST,09/01/2019 00:00,21.00000,ug/m3,R
WMC,DUST,10/01/2019 00:00,40.00000,ug/m3,R
WMC,DUST,11/01/2019 00:00,35.00000,ug/m3,R
WMC,DUST,12/01/2019 00:00,17.00000,ug/m3,R
WMC,DUST,13/01/2019 00:00,14.00000,ug/m3,R
WMC,DUST,14/01/2019 00:00,25.00000,ug/m3,R
WMC,DUST,15/01/2019 00:00,24.00000,ug/m3,R
WMC,DUST,16/01/2019 00:00,18.00000,ug/m3,R
WMC,DUST,17/01/2019 00:00,20.00000,ug/m3,R
WMC,DUST,18/01/2019 00:00,29.00000,ug/m3,R
WMC,DUST,19/01/2019 00:00,28.00000,ug/m3,R
WMC,DUST,20/01/2019 00:00,34.00000,ug/m3,R
WMC,DUST,21/01/2019 00:00,46.00000,ug/m3,R
WMC,DUST,22/01/2019 00:00,23.00000,ug/m3,R
WMC,DUST,23/01/2019 00:00,23.00000,ug/m3,R
WMC,DUST,24/01/2019 00:00,38.00000,ug/m3,R
