TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount
20240116,Tuesday,Bethnal Green NR,2525,2864
20240116,Tuesday,Blackfriars,19232,18730
20240116,Tuesday,Blackhorse Road,14507,13818
20240116,Tuesday,Blackwall,1449,1318
20240116,Tuesday,Bond Street,55204,57507
20240116,Tuesday,Borough,6974,6940
20240116,Tuesday,Boston Manor,2187,2400
20240116,Tuesday,Bounds Green,6897,6550
20240116,Tuesday,Bow Church,2323,2123
20240116,Tuesday,Bow Road,6980,6694
20240116,Tuesday,Brent Cross,3027,2922
20240116,Tuesday,Brentwood,4889,4246
20240116,Tuesday,Brixton,31038,29903
20240116,Tuesday,Brockley,5121,5054
20240116,Tuesday,Bromley-by-Bow,6174,6232
20240116,Tuesday,Brondesbury,4151,3918
20240116,Tuesday,Brondesbury Park,1622,1674
20240116,Tuesday,Bruce Grove,2120,1832
20240116,Tuesday,Buckhurst Hill,3203,3118
20240116,Tuesday,Burnham Bucks,1009,1044
20240116,Tuesday,Burnt Oak,5220,5149
20240116,Tuesday,Bush Hill Park,1942,1737
20240116,Tuesday,Bushey,2001,1737
20240116,Tuesday,Caledonian Road,7078,6827
20240116,Tuesday,Caledonian Road & Barnsbury,2281,2395
20240116,Tuesday,Cambridge Heath,1284,1376
20240116,Tuesday,Camden Road,6219,6277
20240116,Tuesday,Camden Town,20909,21635
20240116,Tuesday,Canada Water,14294,14490
20240116,Tuesday,Canary Wharf,57355,58447
20240116,Tuesday,Canary Wharf DLR,11568,12066
20240116,Tuesday,Canary Wharf EL,27987,28810
20240116,Tuesday,Canning Town,17582,17770
20240116,Tuesday,Cannon Street,9120,8696
20240116,Tuesday,Canonbury,4197,3998
20240116,Tuesday,Canons Park,3547,3474
20240116,Tuesday,Carpenders Park,1821,1918
20240116,Tuesday,Chadwell Heath,7244,6660
20240116,Tuesday,Chalfont & Latimer,2216,2147
20240116,Tuesday,Chalk Farm,6867,6099
20240116,Tuesday,Chancery Lane,15998,16939
20240116,Tuesday,Charing Cross,21883,21195
20240116,Tuesday,Chesham,1768,1669
20240116,Tuesday,Cheshunt,2943,2962
20240116,Tuesday,Chigwell,617,457
20240116,Tuesday,Chingford,3450,3360
20240116,Tuesday,Chiswick Park,4042,4687
20240116,Tuesday,Chorleywood,1541,1439
20240116,Tuesday,Clapham Common,11521,13055
20240116,Tuesday,Clapham High Street,2312,2164
20240116,Tuesday,Clapham Junction,28300,27952
20240116,Tuesday,Clapham North,7075,8434
20240116,Tuesday,Clapham South,10867,11139
20240116,Tuesday,Clapton,3228,2885
20240116,Tuesday,Cockfosters,2092,2165
20240116,Tuesday,Colindale,10936,10543
20240116,Tuesday,Colliers Wood,8825,8363
20240116,Tuesday,Covent Garden,12891,14690
20240116,Tuesday,Crossharbour,3420,3146
20240116,Tuesday,Crouch Hill,1312,1278
20240116,Tuesday,Croxley,1554,1541
20240116,Tuesday,Crystal Palace,3982,4378
20240116,Tuesday,Custom House DLR,5308,3623
20240116,Tuesday,Custom House EL,16752,16221
20240116,Tuesday,Cutty Sark,8140,7857
20240116,Tuesday,Cyprus,2287,2176
20240116,Tuesday,Dagenham East,4530,4305
20240116,Tuesday,Dagenham Heathway,8247,8302
20240116,Tuesday,Dalston Junction,7545,7555
20240116,Tuesday,Dalston Kingsland,7462,7488
20240116,Tuesday,Debden,3393,3277
20240116,Tuesday,Denmark Hill,9799,9816
20240116,Tuesday,Deptford Bridge,2663,2500
20240116,Tuesday,Devons Road,2500,2202
20240116,Tuesday,Dollis Hill,4973,4574
20240116,Tuesday,Ealing Broadway,22867,23486
20240116,Tuesday,Ealing Common,3071,3011
20240116,Tuesday,Earls Court,21918,22459
20240116,Tuesday,East Acton,4985,5088
20240116,Tuesday,East Finchley,9077,9044
20240116,Tuesday,East Ham,17011,16792
20240116,Tuesday,East India,4866,4589
20240116,Tuesday,East Putney,10039,9920
20240116,Tuesday,Eastcote,3750,3768
20240116,Tuesday,Edgware,6651,6731
20240116,Tuesday,Edgware Road B,5109,5499
20240116,Tuesday,Edgware Road C&H,9184,8983
20240116,Tuesday,Edmonton Green,5523,5505
20240116,Tuesday,Elephant & Castle,19965,19272
20240116,Tuesday,Elm Park,4815,4773
20240116,Tuesday,Elverson Road,1335,1129
20240116,Tuesday,Embankment,24404,24105
20240116,Tuesday,Emerson Park,467,276
20240116,Tuesday,Enfield Town,3850,3609
20240116,Tuesday,Epping,4470,4367
20240116,Tuesday,Euston,42051,43030
20240116,Tuesday,Euston NR,11259,11631
20240116,Tuesday,Euston Square,20985,21523
20240116,Tuesday,Fairlop,1470,1457
20240116,Tuesday,Farringdon,73761,73099
20240116,Tuesday,Finchley Central,7123,7308
20240116,Tuesday,Finchley Road,11768,11483
20240116,Tuesday,Finchley Road & Frognal,2784,2856
20240116,Tuesday,Finsbury Park,27441,26686
20240116,Tuesday,Forest Gate,8215,7789
20240116,Tuesday,Forest Hill,5125,5138
20240116,Tuesday,Fulham Broadway,10226,10359
20240116,Tuesday,Gallions Reach,2157,2013
20240116,Tuesday,Gants Hill,8083,7942
20240116,Tuesday,Gidea Park,4967,4480
20240116,Tuesday,Gloucester Road,16674,16389
20240116,Tuesday,Golders Green,9829,9811
20240116,Tuesday,Goldhawk Road,2963,2912
20240116,Tuesday,Goodge Street,9090,9803
20240116,Tuesday,Goodmayes,7013,6505
20240116,Tuesday,Gospel Oak,4012,3830
20240116,Tuesday,Grange Hill,645,592
20240116,Tuesday,Great Portland Street,10014,10176
20240116,Tuesday,Green Park,40626,45744
20240116,Tuesday,Greenford,5382,5320
20240116,Tuesday,Greenwich,4990,4681
20240116,Tuesday,Gunnersbury,7399,6728
20240116,Tuesday,Hackney Central,7834,7836
20240116,Tuesday,Hackney Downs,3624,3664
20240116,Tuesday,Hackney Wick,5115,5167
20240116,Tuesday,Haggerston,4748,4648
20240116,Tuesday,Hainault,4846,4759
20240116,Tuesday,Hammersmith C&H,14332,14012
20240116,Tuesday,Hammersmith D&P,32285,32040
20240116,Tuesday,Hampstead,5735,6446
20240116,Tuesday,Hampstead Heath,5008,5020
20240116,Tuesday,Hanger Lane,4083,3924
20240116,Tuesday,Hanwell,2631,2282
20240116,Tuesday,Harlesden,4081,4016
20240116,Tuesday,Harold Wood,5570,4915
20240116,Tuesday,Harringay Green Lanes,1934,1892
20240116,Tuesday,Harrow & Wealdstone,5791,5468
20240116,Tuesday,Harrow-on-the-Hill,13130,13898
20240116,Tuesday,Hatch End,1018,1039
20240116,Tuesday,Hatton Cross,4186,4311
20240116,Tuesday,Hayes & Harlington,11407,11022
20240116,Tuesday,Headstone Lane,814,714
20240116,Tuesday,Heathrow T2&3 TfL Rail/HEx,6813,5511
20240116,Tuesday,Heathrow T4 TfL Rail/HEx,2200,1737
20240116,Tuesday,Heathrow T5 TfL Rail/HEx,4298,3437
20240116,Tuesday,Heathrow Terminal 4,2499,2011
20240116,Tuesday,Heathrow Terminal 5,5488,3985
20240116,Tuesday,Heathrow Terminals 2&3,7168,5702
20240116,Tuesday,Hendon Central,9083,8497
20240116,Tuesday,Heron Quays,6268,6485
20240116,Tuesday,High Barnet,5587,5429
20240116,Tuesday,High Street Kensington,14005,14097
20240116,Tuesday,Highams Park,4807,4623
20240116,Tuesday,Highbury & Islington,20556,21218
20240116,Tuesday,Highgate,7308,7404
20240116,Tuesday,Hillingdon,2358,2260
20240116,Tuesday,Holborn,32993,34581
20240116,Tuesday,Holland Park,4142,4077
20240116,Tuesday,Holloway Road,7050,7117
20240116,Tuesday,Homerton,6982,6798
20240116,Tuesday,Honor Oak Park,3782,3798
20240116,Tuesday,Hornchurch,2903,3188
20240116,Tuesday,Hounslow Central,4670,4618
20240116,Tuesday,Hounslow East,4847,5336
20240116,Tuesday,Hounslow West,3909,3976
20240116,Tuesday,Hoxton,5278,5349
20240116,Tuesday,Hyde Park Corner,4562,4949
20240116,Tuesday,Ickenham,1513,1517
20240116,Tuesday,Ilford,14193,14146
20240116,Tuesday,Imperial Wharf,4845,4699
20240116,Tuesday,Island Gardens,2420,1999
20240116,Tuesday,Iver,299,279
20240116,Tuesday,Kennington,6991,7251
20240116,Tuesday,Kensal Green,3150,3055
20240116,Tuesday,Kensal Rise,3927,3991
20240116,Tuesday,Kensington Olympia,4703,4664
20240116,Tuesday,Kentish Town,2589,2272
20240116,Tuesday,Kentish Town West,3014,2857
20240116,Tuesday,Kenton,2432,2428
20240116,Tuesday,Kew Gardens,4679,4210
20240116,Tuesday,Kilburn,8951,8888
20240116,Tuesday,Kilburn High Road,1106,1199
20240116,Tuesday,Kilburn Park,4000,3795
20240116,Tuesday,King George V,1544,1445
20240116,Tuesday,Kings Cross St Pancras,100746,98909
20240116,Tuesday,Kingsbury,5418,5390
20240116,Tuesday,Knightsbridge,16700,15906
20240116,Tuesday,Ladbroke Grove,8343,8076
20240116,Tuesday,Lambeth North,3889,3930
20240116,Tuesday,Lancaster Gate,3500,3458
20240116,Tuesday,Langdon Park,3037,2639
20240116,Tuesday,Langley Berks,870,851
20240116,Tuesday,Latimer Road,3696,3618
20240116,Tuesday,Leicester Square,33946,30074
20240116,Tuesday,Lewisham DLR,8375,7328
20240116,Tuesday,Leyton,12876,12608
20240116,Tuesday,Leyton Midland Road,2342,2264
20240116,Tuesday,Leytonstone,11172,11308
20240116,Tuesday,Leytonstone High Road,1641,1587
20240116,Tuesday,Limehouse DLR,8205,7228
20240116,Tuesday,Liverpool St NR,34031,30773
20240116,Tuesday,Liverpool Street,94266,96277
20240116,Tuesday,London Bridge,83355,84948
20240116,Tuesday,London City Airport,2990,2449
20240116,Tuesday,London Fields,2214,2333
20240116,Tuesday,Loughton,4630,4783
20240116,Tuesday,Maida Vale,4490,4178
20240116,Tuesday,Maidenhead,2186,1966
20240116,Tuesday,Manor House,8960,9099
20240116,Tuesday,Manor Park,5920,5345
20240116,Tuesday,Mansion House,8829,10211
20240116,Tuesday,Marble Arch,11983,11860
20240116,Tuesday,Maryland,5780,4885
20240116,Tuesday,Marylebone,12245,12827
20240116,Tuesday,Mile End,14948,14856
20240116,Tuesday,Mill Hill East,2373,2185
20240116,Tuesday,Monument,16422,16042
20240116,Tuesday,Moor Park,1463,1460
20240116,Tuesday,Moorgate,47907,51654
20240116,Tuesday,Morden,13697,13001
20240116,Tuesday,Mornington Crescent,5128,4582
20240116,Tuesday,Mudchute,1960,1668
20240116,Tuesday,Neasden,4142,4212
20240116,Tuesday,New Cross,4349,4527
20240116,Tuesday,New Cross Gate,6451,6423
20240116,Tuesday,Newbury Park,5583,5433
20240116,Tuesday,Nine Elms,6728,6415
20240116,Tuesday,North Acton,8807,8624
20240116,Tuesday,North Ealing,1030,959
20240116,Tuesday,North Greenwich,29918,31129
20240116,Tuesday,North Harrow,2541,2470
20240116,Tuesday,North Wembley,2157,2105
20240116,Tuesday,Northfields,4993,4328
20240116,Tuesday,Northolt,6322,5986
20240116,Tuesday,Northwick Park,5101,5056
20240116,Tuesday,Northwood,3717,3694
20240116,Tuesday,Northwood Hills,2539,2428
20240116,Tuesday,Norwood Junction,6722,6270
20240116,Tuesday,Notting Hill Gate,15321,15875
20240116,Tuesday,Oakwood,3510,3533
20240116,Tuesday,Old Street,28241,27543
20240116,Tuesday,Osterley,2652,2766
20240116,Tuesday,Oval,8716,8678
20240116,Tuesday,Oxford Circus,68040,74670
20240116,Tuesday,Paddington,40384,39086
20240116,Tuesday,Paddington EL,34219,32761
20240116,Tuesday,Park Royal,2428,2560
20240116,Tuesday,Parsons Green,9532,9513
20240116,Tuesday,Peckham Rye,8876,8963
20240116,Tuesday,Penge West,863,663
20240116,Tuesday,Perivale,2804,2708
20240116,Tuesday,Piccadilly Circus,30321,28968
20240116,Tuesday,Pimlico,12291,12180
20240116,Tuesday,Pinner,3956,3910
20240116,Tuesday,Plaistow,7329,7233
20240116,Tuesday,Pontoon Dock DLR,3418,3494
20240116,Tuesday,Poplar,1412,1464
20240116,Tuesday,Preston Road,4047,4085
20240116,Tuesday,Prince Regent,1643,1444
20240116,Tuesday,Pudding Mill Lane,1482,1376
20240116,Tuesday,Putney Bridge,7652,8375
20240116,Tuesday,Queens Park,7276,6893
20240116,Tuesday,Queens Rd Peckham,4493,4336
20240116,Tuesday,Queensbury,4796,4829
20240116,Tuesday,Queensway,7095,8001
20240116,Tuesday,Ravenscourt Park,4680,4660
20240116,Tuesday,Rayners Lane,5435,5409
20240116,Tuesday,Reading,1294,1254
20240116,Tuesday,Rectory Road,1969,1924
20240116,Tuesday,Redbridge,3295,3123
20240116,Tuesday,Regents Park,3330,3924
20240116,Tuesday,Richmond,16094,16030
20240116,Tuesday,Rickmansworth,3229,3165
20240116,Tuesday,Roding Valley,275,219
20240116,Tuesday,Romford,14879,15382
20240116,Tuesday,Rotherhithe,2490,2285
20240116,Tuesday,Royal Albert,1579,1514
20240116,Tuesday,Royal Oak,3608,3537
20240116,Tuesday,Royal Victoria,2382,2108
20240116,Tuesday,Ruislip,2426,2534
20240116,Tuesday,Ruislip Gardens,1299,1154
20240116,Tuesday,Ruislip Manor,2360,2391
20240116,Tuesday,Russell Square,11290,12015
20240116,Tuesday,Seven Kings,6078,5526
20240116,Tuesday,Seven Sisters,18615,18412
20240116,Tuesday,Shadwell DLR,6632,6105
20240116,Tuesday,Shadwell LO,5304,5606
20240116,Tuesday,Shenfield,3825,4112
20240116,Tuesday,Shepherds Bush,17779,16774
20240116,Tuesday,Shepherds Bush LO,10029,10287
20240116,Tuesday,Shepherds Bush Market,4808,4493
20240116,Tuesday,Shoreditch High Street,10022,10699
20240116,Tuesday,Silver Street,3192,2943
20240116,Tuesday,Sloane Square,20021,20154
20240116,Tuesday,Slough,3057,3060
20240116,Tuesday,Snaresbrook,3215,3253
20240116,Tuesday,South Acton,1136,1342
20240116,Tuesday,South Ealing,1670,2735
20240116,Tuesday,South Hampstead,741,648
20240116,Tuesday,South Harrow,3031,3028
20240116,Tuesday,South Kensington,36665,37502
20240116,Tuesday,South Kenton,1111,1025
20240116,Tuesday,South Quay,5680,5431
20240116,Tuesday,South Ruislip,2407,2341
20240116,Tuesday,South Tottenham,1925,2144
20240116,Tuesday,South Wimbledon,6111,5920
20240116,Tuesday,South Woodford,6461,6722
20240116,Tuesday,Southall,9893,9613
20240116,Tuesday,Southbury,1612,1730
20240116,Tuesday,Southfields,8343,8037
20240116,Tuesday,Southgate,6220,6560
20240116,Tuesday,Southwark,15865,16631
20240116,Tuesday,St James Street,2432,2448
20240116,Tuesday,St James's Park,16937,17661
20240116,Tuesday,St Johns Wood,9504,9822
20240116,Tuesday,St Pauls,15724,16366
20240116,Tuesday,Stamford Brook,3724,3732
20240116,Tuesday,Stamford Hill,1099,1055
20240116,Tuesday,Stanmore,4840,4845
20240116,Tuesday,Star Lane DLR,1855,1721
20240116,Tuesday,Stepney Green,7665,7494
20240116,Tuesday,Stockwell,12981,10944
20240116,Tuesday,Stoke Newington,2134,1975
20240116,Tuesday,Stonebridge Park,4165,3959
20240116,Tuesday,Stratford,75415,76141
20240116,Tuesday,Stratford High Street,905,1047
20240116,Tuesday,Stratford International,3594,3160
20240116,Tuesday,Sudbury Hill,2624,2682
20240116,Tuesday,Sudbury Town,2560,2343
20240116,Tuesday,Surrey Quays,6850,6448
20240116,Tuesday,Swiss Cottage,8469,8409
20240116,Tuesday,Sydenham SR,5285,5449
20240116,Tuesday,Taplow,343,322
20240116,Tuesday,Temple,13562,14425
20240116,Tuesday,Theobalds Grove,1159,1114
20240116,Tuesday,Theydon Bois,1220,1157
20240116,Tuesday,Tooting Bec,10685,10406
20240116,Tuesday,Tooting Broadway,19945,19879
20240116,Tuesday,Tottenham Court Road,81096,81473
20240116,Tuesday,Tottenham Hale,20286,19327
20240116,Tuesday,Totteridge & Whetstone,3489,3356
20240116,Tuesday,Tower Gateway,3537,3281
20240116,Tuesday,Tower Hill,21858,22986
20240116,Tuesday,Tufnell Park,7313,7198
20240116,Tuesday,Turkey Street,1638,1512
20240116,Tuesday,Turnham Green,7772,7990
20240116,Tuesday,Turnpike Lane,11817,12256
20240116,Tuesday,Twyford,594,498
20240116,Tuesday,Upminster,6482,6695
20240116,Tuesday,Upminster Bridge,1501,1560
20240116,Tuesday,Upney,4002,3562
20240116,Tuesday,Upper Holloway,2265,2217
20240116,Tuesday,Upton Park,14356,13809
20240116,Tuesday,Uxbridge,9420,9565
20240116,Tuesday,Vauxhall,34982,32430
20240116,Tuesday,Victoria,88074,91232
20240116,Tuesday,W Silvertown,2789,2580
20240116,Tuesday,Walthamstow Central,20969,21256
20240116,Tuesday,Walthamstow Queens Road,1558,1637
20240116,Tuesday,Wandsworth Road,956,889
20240116,Tuesday,Wanstead,3109,3226
20240116,Tuesday,Wanstead Park,1956,2109
20240116,Tuesday,Wapping,3180,3096
20240116,Tuesday,Warren Street,26238,27527
20240116,Tuesday,Warwick Avenue,4815,4476
20240116,Tuesday,Waterloo,89589,94654
20240116,Tuesday,Watford High Street,1897,1794
20240116,Tuesday,Watford Junction,6011,5695
20240116,Tuesday,Watford Met,3041,2923
20240116,Tuesday,Wembley Central,6755,7163
20240116,Tuesday,Wembley Park,23093,23344
20240116,Tuesday,West Acton,1558,1475
20240116,Tuesday,West Brompton,6483,6374
20240116,Tuesday,West Croydon,6454,5872
20240116,Tuesday,West Drayton,4898,4484
20240116,Tuesday,West Ealing,4044,3543
20240116,Tuesday,West Finchley,2388,2177
20240116,Tuesday,West Ham,8712,8706
20240116,Tuesday,West Hampstead,12616,11823
20240116,Tuesday,West Hampstead LO,6849,6773
20240116,Tuesday,West Harrow,1468,1436
20240116,Tuesday,West India Quay,1286,1287
20240116,Tuesday,West Kensington,6250,6069
20240116,Tuesday,West Ruislip,2017,1841
20240116,Tuesday,Westbourne Park,5896,5616
20240116,Tuesday,Westferry,4031,3632
20240116,Tuesday,Westminster,26650,28153
20240116,Tuesday,White City,13619,13346
20240116,Tuesday,White Hart Lane,2880,2825
20240116,Tuesday,Whitechapel,28880,28914
20240116,Tuesday,Willesden Green,8771,8744
20240116,Tuesday,Willesden Junction,7241,7028
20240116,Tuesday,Wimbledon,25268,24695
20240116,Tuesday,Wimbledon Park,3013,3048
20240116,Tuesday,Wood Green,13451,12986
20240116,Tuesday,Wood Lane,7700,8331
20240116,Tuesday,Wood Street,3257,3256
20240116,Tuesday,Woodford,7403,7324
20240116,Tuesday,Woodgrange Park,1444,1348
20240116,Tuesday,Woodside Park,4218,3732
20240116,Tuesday,Woolwich Arsenal DLR,7520,7904
20240116,Tuesday,Woolwich Arsenal NR,1731,1746
20240116,Tuesday,Woolwich EL,19174,18948
20240117,Wednesday,Abbey Road DLR,960,897
20240117,Wednesday,Abbey Wood,15623,14756
20240117,Wednesday,Acton Central,2569,2516
20240117,Wednesday,Acton Main Line,3853,3803
20240117,Wednesday,Acton Town,7861,7832
20240117,Wednesday,Aldgate,12386,13676
20240117,Wednesday,Aldgate East,17026,16119
20240117,Wednesday,All Saints,1382,1213
20240117,Wednesday,Alperton,3769,4014
20240117,Wednesday,Amersham,2886,3182
20240117,Wednesday,Anerley,1373,1152
20240117,Wednesday,Angel,19556,20315
20240117,Wednesday,Archway,12110,11804
20240117,Wednesday,Arnos Grove,5299,4950
20240117,Wednesday,Arsenal,3435,3218
20240117,Wednesday,Baker Street,31751,31726
20240117,Wednesday,Balham,16951,16977
20240117,Wednesday,Bank,60389,62375
20240117,Wednesday,Barbican,9176,9624
20240117,Wednesday,Barking,23910,24077
20240117,Wednesday,Barking Riverside,1586,1362
20240117,Wednesday,Barkingside,1936,1968
20240117,Wednesday,Barons Court,9056,8837
20240117,Wednesday,Battersea Power Station,11563,11038
20240117,Wednesday,Bayswater,4904,4828
20240117,Wednesday,Beckton,2241,2235
20240117,Wednesday,Beckton Park,527,451
20240117,Wednesday,Becontree,4963,4825
20240117,Wednesday,Belsize Park,8566,8640
20240117,Wednesday,Bermondsey,10740,10678
20240117,Wednesday,Bethnal Green,14815,14215
20240117,Wednesday,Bethnal Green NR,2557,2870
20240117,Wednesday,Blackfriars,18662,17800
20240117,Wednesday,Blackhorse Road,14777,13884
20240117,Wednesday,Blackwall,1516,1301
20240117,Wednesday,Bond Street,54869,58114
20240117,Wednesday,Borough,6981,7134
20240117,Wednesday,Boston Manor,2181,2278
20240117,Wednesday,Bounds Green,6936,6622
20240117,Wednesday,Bow Church,2296,2087
20240117,Wednesday,Bow Road,7043,6673
20240117,Wednesday,Brent Cross,2952,2845
20240117,Wednesday,Brentwood,4898,4600
20240117,Wednesday,Brixton,30903,30278
20240117,Wednesday,Brockley,5253,5089
20240117,Wednesday,Bromley-by-Bow,6011,5919
20240117,Wednesday,Brondesbury,3992,3857
20240117,Wednesday,Brondesbury Park,1601,1687
20240117,Wednesday,Bruce Grove,2100,1825
20240117,Wednesday,Buckhurst Hill,3212,3161
20240117,Wednesday,Burnham Bucks,1029,1007
20240117,Wednesday,Burnt Oak,5158,5061
20240117,Wednesday,Bush Hill Park,1887,1690
20240117,Wednesday,Bushey,1867,1695
20240117,Wednesday,Caledonian Road,7223,6927
20240117,Wednesday,Caledonian Road & Barnsbury,2269,2483
20240117,Wednesday,Cambridge Heath,1374,1437
20240117,Wednesday,Camden Road,6300,6612
20240117,Wednesday,Camden Town,21721,22376
20240117,Wednesday,Canada Water,14466,14575
20240117,Wednesday,Canary Wharf,57733,59900
20240117,Wednesday,Canary Wharf DLR,11702,12475
20240117,Wednesday,Canary Wharf EL,29554,29158
20240117,Wednesday,Canning Town,17871,17987
20240117,Wednesday,Cannon Street,9003,7747
20240117,Wednesday,Canonbury,4191,4022
20240117,Wednesday,Canons Park,3477,3428
