TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount,Borough
20240212,Monday,Clapham North,6666,7101,Lambeth
20240212,Monday,Lambeth North,4437,4320,Lambeth
20240212,Monday,Oval,7891,7740,Lambeth
20240212,Monday,Stockwell,10385,9385,Lambeth
20240212,Monday,Vauxhall,30766,28843,Lambeth
20240212,Monday,Waterloo,86290,87487,Lambeth
20240213,Tuesday,Brixton,31015,29923,Lambeth
20240213,Tuesday,Clapham Common,11396,13033,Lambeth
20240213,Tuesday,Clapham North,7463,8302,Lambeth
20240213,Tuesday,Lambeth North,5108,4717,Lambeth
20240213,Tuesday,Oval,9066,9061,Lambeth
20240213,Tuesday,Stockwell,12067,10625,Lambeth
20240213,Tuesday,Vauxhall,35295,32272,Lambeth
20240213,Tuesday,Waterloo,100294,102896,Lambeth
20240214,Wednesday,Brixton,32195,31226,Lambeth
20240214,Wednesday,Clapham Common,11558,12509,Lambeth
20240214,Wednesday,Clapham North,7745,7815,Lambeth
20240214,Wednesday,Lambeth North,5023,4714,Lambeth
20240214,Wednesday,Oval,8584,7606,Lambeth
20240214,Wednesday,Stockwell,13367,12055,Lambeth
20240214,Wednesday,Vauxhall,35115,32361,Lambeth
20240214,Wednesday,Waterloo,101894,103156,Lambeth
20240215,Thursday,Brixton,32744,31389,Lambeth
20240215,Thursday,Clapham Common,11877,12958,Lambeth
20240215,Thursday,Clapham North,7810,8723,Lambeth
20240215,Thursday,Lambeth North,4972,4447,Lambeth
20240215,Thursday,Oval,9105,9016,Lambeth
20240215,Thursday,Stockwell,12576,10590,Lambeth
20240215,Thursday,Vauxhall,35642,32384,Lambeth
20240215,Thursday,Waterloo,105778,107956,Lambeth
20240216,Friday,Brixton,32670,32231,Lambeth
20240216,Friday,Clapham Common,11885,12754,Lambeth
20240216,Friday,Clapham North,8503,8344,Lambeth
20240216,Friday,Lambeth North,5034,4490,Lambeth
20240216,Friday,Oval,8754,8323,Lambeth
20240216,Friday,Stockwell,11838,10737,Lambeth
20240216,Friday,Vauxhall,32899,30309,Lambeth
20240216,Friday,Waterloo,85825,87716,Lambeth
20240217,Saturday,Brixton,31196,32106,Lambeth
20240217,Saturday,Clapham Common,14377,15659,Lambeth
20240217,Saturday,Clapham North,9174,9387,Lambeth
20240217,Saturday,Lambeth North,4833,4321,Lambeth
20240217,Saturday,Oval,8352,8248,Lambeth
20240217,Saturday,Stockwell,11878,10854,Lambeth
20240217,Saturday,Vauxhall,22337,21317,Lambeth
20240217,Saturday,Waterloo,69019,70912,Lambeth
20240218,Sunday,Brixton,20192,20479,Lambeth
20240218,Sunday,Clapham Common,7845,8590,Lambeth
20240218,Sunday,Clapham North,4739,4917,Lambeth
20240218,Sunday,Lambeth North,3049,2631,Lambeth
20240218,Sunday,Oval,5671,5678,Lambeth
20240218,Sunday,Stockwell,7371,6950,Lambeth
20240218,Sunday,Vauxhall,16654,16437,Lambeth
20240218,Sunday,Waterloo,38928,40857,Lambeth
20240219,Monday,Brixton,27197,26295,Lambeth
20240219,Monday,Clapham Common,9801,10826,Lambeth
20240219,Monday,Clapham North,6526,6925,Lambeth
20240219,Monday,Lambeth North,3868,3713,Lambeth
20240219,Monday,Oval,7837,7641,Lambeth
20240219,Monday,Stockwell,10461,9531,Lambeth
20240219,Monday,Vauxhall,29095,27728,Lambeth
20240219,Monday,Waterloo,68199,75300,Lambeth
20240220,Tuesday,Brixton,32040,30803,Lambeth
20240220,Tuesday,Clapham Common,11552,13113,Lambeth
20240220,Tuesday,Clapham North,7299,8436,Lambeth
20240220,Tuesday,Lambeth North,4353,4116,Lambeth
20240220,Tuesday,Oval,9124,9151,Lambeth
20240220,Tuesday,Stockwell,12558,10747,Lambeth
20240220,Tuesday,Vauxhall,34391,31167,Lambeth
20240220,Tuesday,Waterloo,94132,96224,Lambeth
20240221,Wednesday,Brixton,32413,31437,Lambeth
20240221,Wednesday,Clapham Common,11952,13405,Lambeth
20240221,Wednesday,Clapham North,7642,8505,Lambeth
20240221,Wednesday,Lambeth North,4852,4562,Lambeth
20240221,Wednesday,Oval,9940,9765,Lambeth
20240221,Wednesday,Stockwell,12498,10842,Lambeth
20240221,Wednesday,Vauxhall,35834,33330,Lambeth
20240221,Wednesday,Waterloo,99538,99028,Lambeth
20240222,Thursday,Brixton,34227,32883,Lambeth
20240222,Thursday,Clapham Common,12568,14040,Lambeth
20240222,Thursday,Clapham North,8067,8876,Lambeth
20240222,Thursday,Lambeth North,5292,4773,Lambeth
20240222,Thursday,Oval,9905,9701,Lambeth
20240222,Thursday,Stockwell,12760,10849,Lambeth
20240222,Thursday,Vauxhall,36961,34084,Lambeth
20240222,Thursday,Waterloo,104053,107149,Lambeth
20240223,Friday,Brixton,32845,32837,Lambeth
20240223,Friday,Clapham Common,12497,13474,Lambeth
20240223,Friday,Clapham North,8663,8790,Lambeth
20240223,Friday,Lambeth North,4880,4616,Lambeth
20240223,Friday,Oval,9292,9195,Lambeth
20240223,Friday,Stockwell,12602,11450,Lambeth
20240223,Friday,Vauxhall,34208,30773,Lambeth
20240223,Friday,Waterloo,84144,84157,Lambeth
20240224,Saturday,Brixton,37159,36659,Lambeth
20240224,Saturday,Clapham Common,14984,16373,Lambeth
20240224,Saturday,Clapham North,9417,9521,Lambeth
20240224,Saturday,Lambeth North,4809,4412,Lambeth
20240224,Saturday,Oval,8946,9280,Lambeth
20240224,Saturday,Stockwell,11628,10918,Lambeth
20240224,Saturday,Vauxhall,24055,22915,Lambeth
20240224,Saturday,Waterloo,67641,68306,Lambeth
20240225,Sunday,Brixton,23042,23150,Lambeth
20240225,Sunday,Clapham Common,8622,9084,Lambeth
20240225,Sunday,Clapham North,4919,5158,Lambeth
20240225,Sunday,Lambeth North,3793,3068,Lambeth
20240225,Sunday,Oval,6126,6428,Lambeth
20240225,Sunday,Stockwell,7620,7505,Lambeth
20240225,Sunday,Vauxhall,17559,17999,Lambeth
20240225,Sunday,Waterloo,42936,43435,Lambeth
20240226,Monday,Brixton,27407,26401,Lambeth
20240226,Monday,Clapham Common,9842,10979,Lambeth
20240226,Monday,Clapham North,6756,7119,Lambeth
20240226,Monday,Lambeth North,4064,3836,Lambeth
20240226,Monday,Oval,8146,8071,Lambeth
20240226,Monday,Stockwell,10720,9620,Lambeth
20240226,Monday,Vauxhall,30292,28483,Lambeth
20240226,Monday,Waterloo,79622,80589,Lambeth
20240227,Tuesday,Brixton,31651,30801,Lambeth
20240227,Tuesday,Clapham Common,11465,12976,Lambeth
20240227,Tuesday,Clapham North,7312,8419,Lambeth
20240227,Tuesday,Lambeth North,4368,4327,Lambeth
20240227,Tuesday,Oval,9150,9067,Lambeth
20240227,Tuesday,Stockwell,12380,10665,Lambeth
20240227,Tuesday,Vauxhall,34991,32693,Lambeth
20240227,Tuesday,Waterloo,95609,95392,Lambeth
20240228,Wednesday,Brixton,31065,30435,Lambeth
20240228,Wednesday,Clapham Common,11752,13052,Lambeth
20240228,Wednesday,Clapham North,7703,8498,Lambeth
20240228,Wednesday,Lambeth North,4436,4166,Lambeth
20240228,Wednesday,Oval,9747,9612,Lambeth
20240228,Wednesday,Stockwell,12491,10771,Lambeth
20240228,Wednesday,Vauxhall,34700,32149,Lambeth
20240228,Wednesday,Waterloo,96022,98976,Lambeth
20240229,Thursday,Brixton,33409,31992,Lambeth
20240229,Thursday,Clapham Common,12274,13801,Lambeth
20240229,Thursday,Clapham North,7954,8841,Lambeth
20240229,Thursday,Lambeth North,5051,4514,Lambeth
20240229,Thursday,Oval,9836,9524,Lambeth
20240229,Thursday,Stockwell,13044,11085,Lambeth
20240229,Thursday,Vauxhall,36731,33816,Lambeth
20240229,Thursday,Waterloo,108249,109777,Lambeth
20240301,Friday,Brixton,32362,32039,Lambeth
20240301,Friday,Clapham Common,12561,13193,Lambeth
20240301,Friday,Clapham North,9870,9270,Lambeth
20240301,Friday,Lambeth North,4347,3855,Lambeth
20240301,Friday,Oval,9437,9200,Lambeth
20240301,Friday,Stockwell,12977,11559,Lambeth
20240301,Friday,Vauxhall,33734,30718,Lambeth
20240301,Friday,Waterloo,82103,80721,Lambeth
20240302,Saturday,Brixton,34105,33894,Lambeth
20240302,Saturday,Clapham Common,13658,14890,Lambeth
20240302,Saturday,Clapham North,9362,9388,Lambeth
20240302,Saturday,Lambeth North,5196,5366,Lambeth
20240302,Saturday,Oval,8306,8064,Lambeth
20240302,Saturday,Stockwell,11531,10482,Lambeth
20240302,Saturday,Vauxhall,22582,21160,Lambeth
20240302,Saturday,Waterloo,67727,66220,Lambeth
20240303,Sunday,Brixton,22782,22655,Lambeth
20240303,Sunday,Clapham Common,7998,8808,Lambeth
20240303,Sunday,Clapham North,5222,5346,Lambeth
20240303,Sunday,Lambeth North,3014,2612,Lambeth
20240303,Sunday,Oval,5865,6049,Lambeth
20240303,Sunday,Stockwell,7552,7303,Lambeth
20240303,Sunday,Vauxhall,18181,17828,Lambeth
20240303,Sunday,Waterloo,39795,41936,Lambeth
20240304,Monday,Brixton,27560,26592,Lambeth
20240304,Monday,Clapham Common,9993,11152,Lambeth
20240304,Monday,Clapham North,6603,7196,Lambeth
20240304,Monday,Lambeth North,3880,3729,Lambeth
20240304,Monday,Oval,8075,8167,Lambeth
20240304,Monday,Stockwell,10727,9803,Lambeth
20240304,Monday,Vauxhall,30424,28501,Lambeth
20240304,Monday,Waterloo,67918,69316,Lambeth
20240305,Tuesday,Brixton,31150,29609,Lambeth
20240305,Tuesday,Clapham Common,11514,12964,Lambeth
20240305,Tuesday,Clapham North,7532,8589,Lambeth
20240305,Tuesday,Lambeth North,4173,4149,Lambeth
20240305,Tuesday,Oval,10659,10630,Lambeth
20240305,Tuesday,Stockwell,12684,10865,Lambeth
20240305,Tuesday,Vauxhall,35604,32239,Lambeth
20240305,Tuesday,Waterloo,94180,95360,Lambeth
20240306,Wednesday,Brixton,32209,31275,Lambeth
20240306,Wednesday,Clapham Common,11764,13283,Lambeth
20240306,Wednesday,Clapham North,7563,8533,Lambeth
20240306,Wednesday,Lambeth North,4313,4116,Lambeth
20240306,Wednesday,Oval,9874,9726,Lambeth
20240306,Wednesday,Stockwell,12555,10813,Lambeth
20240306,Wednesday,Vauxhall,36482,33430,Lambeth
20240306,Wednesday,Waterloo,98973,96740,Lambeth
20240307,Thursday,Brixton,33612,31928,Lambeth
20240307,Thursday,Clapham Common,11986,13682,Lambeth
20240307,Thursday,Clapham North,8003,8970,Lambeth
20240307,Thursday,Lambeth North,4747,4605,Lambeth
20240307,Thursday,Oval,9964,9686,Lambeth
20240307,Thursday,Stockwell,13229,11328,Lambeth
20240307,Thursday,Vauxhall,36014,33686,Lambeth
20240307,Thursday,Waterloo,105022,105898,Lambeth
20240308,Friday,Brixton,34728,33843,Lambeth
20240308,Friday,Clapham Common,12889,14164,Lambeth
20240308,Friday,Clapham North,8676,8550,Lambeth
20240308,Friday,Lambeth North,4316,4163,Lambeth
20240308,Friday,Oval,9447,9250,Lambeth
20240308,Friday,Stockwell,12572,11280,Lambeth
20240308,Friday,Vauxhall,34624,31186,Lambeth
20240308,Friday,Waterloo,83888,84981,Lambeth
20240309,Saturday,Brixton,33866,32819,Lambeth
20240309,Saturday,Clapham Common,13603,14201,Lambeth
20240309,Saturday,Clapham North,9112,9136,Lambeth
20240309,Saturday,Lambeth North,4262,4057,Lambeth
20240309,Saturday,Oval,8278,8123,Lambeth
20240309,Saturday,Stockwell,12144,10844,Lambeth
20240309,Saturday,Vauxhall,46528,35771,Lambeth
20240309,Saturday,Waterloo,90197,92480,Lambeth
20240310,Sunday,Brixton,21002,21299,Lambeth
20240310,Sunday,Clapham Common,8616,10071,Lambeth
20240310,Sunday,Clapham North,4816,5063,Lambeth
20240310,Sunday,Lambeth North,3349,2990,Lambeth
20240310,Sunday,Oval,5500,5569,Lambeth
20240310,Sunday,Stockwell,7326,7112,Lambeth
20240310,Sunday,Vauxhall,18332,18427,Lambeth
20240310,Sunday,Waterloo,46344,48169,Lambeth
20240311,Monday,Brixton,27019,26526,Lambeth
20240311,Monday,Clapham Common,9571,10946,Lambeth
20240311,Monday,Clapham North,6363,7214,Lambeth
20240311,Monday,Lambeth North,4096,3922,Lambeth
20240311,Monday,Oval,8058,8038,Lambeth
20240311,Monday,Stockwell,10812,9702,Lambeth
20240311,Monday,Vauxhall,30541,28828,Lambeth
20240311,Monday,Waterloo,77685,76824,Lambeth
20240312,Tuesday,Brixton,31883,31120,Lambeth
20240312,Tuesday,Clapham Common,11612,13087,Lambeth
20240312,Tuesday,Clapham North,7652,8615,Lambeth
20240312,Tuesday,Lambeth North,4566,4250,Lambeth
20240312,Tuesday,Oval,9782,9562,Lambeth
20240312,Tuesday,Stockwell,12368,10714,Lambeth
20240312,Tuesday,Vauxhall,36426,33853,Lambeth
20240312,Tuesday,Waterloo,100082,96634,Lambeth
20240313,Wednesday,Brixton,31320,30142,Lambeth
20240313,Wednesday,Clapham Common,11480,12884,Lambeth
20240313,Wednesday,Clapham North,7567,8399,Lambeth
20240313,Wednesday,Lambeth North,4534,4380,Lambeth
20240313,Wednesday,Oval,9549,9375,Lambeth
20240313,Wednesday,Stockwell,12303,10667,Lambeth
20240313,Wednesday,Vauxhall,35794,33059,Lambeth
20240313,Wednesday,Waterloo,98623,99996,Lambeth
20240314,Thursday,Brixton,33242,31123,Lambeth
20240314,Thursday,Clapham Common,10966,13291,Lambeth
20240314,Thursday,Clapham North,6839,8582,Lambeth
20240314,Thursday,Lambeth North,4796,4407,Lambeth
20240314,Thursday,Oval,9750,9542,Lambeth
20240314,Thursday,Stockwell,14946,11594,Lambeth
20240314,Thursday,Vauxhall,38343,34269,Lambeth
20240314,Thursday,Waterloo,103220,104981,Lambeth
20240315,Friday,Brixton,33279,31583,Lambeth
20240315,Friday,Clapham Common,12107,13125,Lambeth
20240315,Friday,Clapham North,8454,8371,Lambeth
20240315,Friday,Lambeth North,4502,4196,Lambeth
20240315,Friday,Oval,9318,9040,Lambeth
20240315,Friday,Stockwell,12390,11186,Lambeth
20240315,Friday,Vauxhall,33744,31131,Lambeth
20240315,Friday,Waterloo,82995,82714,Lambeth
20240316,Saturday,Brixton,32348,32234,Lambeth
20240316,Saturday,Clapham Common,14507,15632,Lambeth
20240316,Saturday,Clapham North,9481,9820,Lambeth
20240316,Saturday,Lambeth North,4320,3892,Lambeth
20240316,Saturday,Oval,8660,8657,Lambeth
20240316,Saturday,Stockwell,12209,11530,Lambeth
20240316,Saturday,Vauxhall,31338,27776,Lambeth
20240316,Saturday,Waterloo,79882,79981,Lambeth
20240317,Sunday,Brixton,21247,20448,Lambeth
20240317,Sunday,Clapham Common,8298,9004,Lambeth
20240317,Sunday,Clapham North,4926,5081,Lambeth
20240317,Sunday,Lambeth North,3029,2644,Lambeth
20240317,Sunday,Oval,5887,5956,Lambeth
20240317,Sunday,Stockwell,7767,7370,Lambeth
20240317,Sunday,Vauxhall,21099,21139,Lambeth
20240317,Sunday,Waterloo,49632,51618,Lambeth
20240318,Monday,Brixton,27017,26177,Lambeth
20240318,Monday,Clapham Common,9756,10938,Lambeth
20240318,Monday,Clapham North,6392,6951,Lambeth
20240318,Monday,Lambeth North,3873,3552,Lambeth
20240318,Monday,Oval,8059,7750,Lambeth
20240318,Monday,Stockwell,10747,9557,Lambeth
20240318,Monday,Vauxhall,30644,29066,Lambeth
20240318,Monday,Waterloo,78224,79056,Lambeth
20240319,Tuesday,Brixton,31100,30050,Lambeth
20240319,Tuesday,Clapham Common,11294,12756,Lambeth
20240319,Tuesday,Clapham North,7240,8225,Lambeth
20240319,Tuesday,Lambeth North,4329,4138,Lambeth
20240319,Tuesday,Oval,9173,9061,Lambeth
20240319,Tuesday,Stockwell,12510,10863,Lambeth
20240319,Tuesday,Vauxhall,35483,32890,Lambeth
20240319,Tuesday,Waterloo,96453,96944,Lambeth
20240320,Wednesday,Brixton,31870,30661,Lambeth
20240320,Wednesday,Clapham Common,11723,13152,Lambeth
20240320,Wednesday,Clapham North,7564,8502,Lambeth
20240320,Wednesday,Lambeth North,4310,3989,Lambeth
20240320,Wednesday,Oval,9338,9161,Lambeth
20240320,Wednesday,Stockwell,12526,10672,Lambeth
20240320,Wednesday,Vauxhall,33548,32246,Lambeth
20240320,Wednesday,Waterloo,91840,95802,Lambeth
20240321,Thursday,Brixton,33054,31296,Lambeth
20240321,Thursday,Clapham Common,11598,13365,Lambeth
20240321,Thursday,Clapham North,7574,8729,Lambeth
20240321,Thursday,Lambeth North,4557,4145,Lambeth
20240321,Thursday,Oval,10021,10132,Lambeth
20240321,Thursday,Stockwell,13105,10677,Lambeth
20240321,Thursday,Vauxhall,37104,34052,Lambeth
20240321,Thursday,Waterloo,103615,105014,Lambeth
20240322,Friday,Brixton,31861,31496,Lambeth
20240322,Friday,Clapham Common,12551,13574,Lambeth
20240322,Friday,Clapham North,8773,8529,Lambeth
20240322,Friday,Lambeth North,4485,4182,Lambeth
20240322,Friday,Oval,9227,8951,Lambeth
20240322,Friday,Stockwell,12233,11068,Lambeth
20240322,Friday,Vauxhall,32330,29490,Lambeth
20240322,Friday,Waterloo,84109,84309,Lambeth
20240323,Saturday,Brixton,34310,33166,Lambeth
20240323,Saturday,Clapham Common,13903,15023,Lambeth
20240323,Saturday,Clapham North,9283,9170,Lambeth
20240323,Saturday,Lambeth North,4378,4034,Lambeth
20240323,Saturday,Oval,7970,7747,Lambeth
20240323,Saturday,Stockwell,11395,10633,Lambeth
20240323,Saturday,Vauxhall,31035,27651,Lambeth
20240323,Saturday,Waterloo,80286,79910,Lambeth
20240324,Sunday,Brixton,21623,20743,Lambeth
20240324,Sunday,Clapham Common,8259,8709,Lambeth
20240324,Sunday,Clapham North,4644,4859,Lambeth
20240324,Sunday,Lambeth North,3070,2911,Lambeth
20240324,Sunday,Oval,5574,5569,Lambeth
20240324,Sunday,Stockwell,7494,7038,Lambeth
20240324,Sunday,Vauxhall,21404,21176,Lambeth
20240324,Sunday,Waterloo,46217,47338,Lambeth
20240325,Monday,Brixton,27462,26438,Lambeth
20240325,Monday,Clapham Common,9626,10734,Lambeth
20240325,Monday,Clapham North,6471,7059,Lambeth
20240325,Monday,Lambeth North,4363,4045,Lambeth
20240325,Monday,Oval,7856,7798,Lambeth
20240325,Monday,Stockwell,10382,9329,Lambeth
20240325,Monday,Vauxhall,29595,27861,Lambeth
20240325,Monday,Waterloo,79596,80445,Lambeth
20240326,Tuesday,Brixton,31309,30035,Lambeth
20240326,Tuesday,Clapham Common,11223,12926,Lambeth
20240326,Tuesday,Clapham North,7255,8386,Lambeth
20240326,Tuesday,Lambeth North,5131,4937,Lambeth
20240326,Tuesday,Oval,9112,9282,Lambeth
20240326,Tuesday,Stockwell,12044,10593,Lambeth
20240326,Tuesday,Vauxhall,34752,32840,Lambeth
20240326,Tuesday,Waterloo,97585,102686,Lambeth
20240327,Wednesday,Brixton,31614,29856,Lambeth
20240327,Wednesday,Clapham Common,11481,12604,Lambeth
20240327,Wednesday,Clapham North,7256,8014,Lambeth
20240327,Wednesday,Lambeth North,4644,4307,Lambeth
20240327,Wednesday,Oval,9298,9088,Lambeth
20240327,Wednesday,Stockwell,12350,10383,Lambeth
20240327,Wednesday,Vauxhall,35624,32843,Lambeth
20240327,Wednesday,Waterloo,94977,98644,Lambeth
20240328,Thursday,Brixton,31991,30204,Lambeth
20240328,Thursday,Clapham Common,11864,13027,Lambeth
20240328,Thursday,Clapham North,8105,8536,Lambeth
20240328,Thursday,Lambeth North,4799,4477,Lambeth
20240328,Thursday,Oval,9433,8986,Lambeth
20240328,Thursday,Stockwell,12158,10074,Lambeth
20240328,Thursday,Vauxhall,35211,30287,Lambeth
20240328,Thursday,Waterloo,92766,95000,Lambeth
20240329,Friday,Brixton,26743,25634,Lambeth
20240329,Friday,Clapham Common,10163,10475,Lambeth
20240329,Friday,Clapham North,6679,5964,Lambeth
20240329,Friday,Lambeth North,4063,3844,Lambeth
20240329,Friday,Oval,6672,6214,Lambeth
20240329,Friday,Stockwell,9123,7970,Lambeth
20240329,Friday,Vauxhall,22041,19276,Lambeth
20240329,Friday,Waterloo,59630,62953,Lambeth
20240330,Saturday,Brixton,28103,26751,Lambeth
20240330,Saturday,Clapham Common,9242,9884,Lambeth
20240330,Saturday,Clapham North,6202,5677,Lambeth
20240330,Saturday,Lambeth North,4489,3915,Lambeth
20240330,Saturday,Oval,6139,5782,Lambeth
20240330,Saturday,Stockwell,9094,8280,Lambeth
20240330,Saturday,Vauxhall,23788,22255,Lambeth
20240330,Saturday,Waterloo,70592,69665,Lambeth
20240331,Sunday,Brixton,20100,19495,Lambeth
20240331,Sunday,Clapham Common,6158,6796,Lambeth
20240331,Sunday,Clapham North,3878,4017,Lambeth
20240331,Sunday,Lambeth North,3342,2708,Lambeth
20240331,Sunday,Oval,4463,4432,Lambeth
20240331,Sunday,Stockwell,6722,6195,Lambeth
20240331,Sunday,Vauxhall,17507,17275,Lambeth
20240331,Sunday,Waterloo,38604,38483,Lambeth
20240401,Monday,Brixton,17587,19910,Lambeth
20240401,Monday,Clapham Common,5444,7130,Lambeth
20240401,Monday,Clapham North,3360,4509,Lambeth
20240401,Monday,Lambeth North,3300,3118,Lambeth
20240401,Monday,Oval,4036,4608,Lambeth
20240401,Monday,Stockwell,5984,6633,Lambeth
20240401,Monday,Vauxhall,14957,15951,Lambeth
20240401,Monday,Waterloo,46152,41676,Lambeth
20240402,Tuesday,Brixton,27676,26799,Lambeth
20240402,Tuesday,Clapham Common,9181,10717,Lambeth
20240402,Tuesday,Clapham North,6223,7137,Lambeth
20240402,Tuesday,Lambeth North,4296,4389,Lambeth
20240402,Tuesday,Oval,7290,7318,Lambeth
20240402,Tuesday,Stockwell,10286,9524,Lambeth
20240402,Tuesday,Vauxhall,28884,27759,Lambeth
20240402,Tuesday,Waterloo,80965,81417,Lambeth
20240403,Wednesday,Brixton,29612,28142,Lambeth
20240403,Wednesday,Clapham Common,9908,11446,Lambeth
20240403,Wednesday,Clapham North,6743,7500,Lambeth
20240403,Wednesday,Lambeth North,4679,4541,Lambeth
20240403,Wednesday,Oval,8240,8190,Lambeth
20240403,Wednesday,Stockwell,11015,9871,Lambeth
20240403,Wednesday,Vauxhall,31970,29970,Lambeth
20240403,Wednesday,Waterloo,86994,87809,Lambeth
20240404,Thursday,Brixton,32289,29873,Lambeth
20240404,Thursday,Clapham Common,10614,12254,Lambeth
20240404,Thursday,Clapham North,7195,8282,Lambeth
20240404,Thursday,Lambeth North,4996,4412,Lambeth
20240404,Thursday,Oval,8650,8462,Lambeth
20240404,Thursday,Stockwell,11930,9991,Lambeth
20240404,Thursday,Vauxhall,32279,28907,Lambeth
20240404,Thursday,Waterloo,87609,90096,Lambeth
20240405,Friday,Brixton,31183,30303,Lambeth
20240405,Friday,Clapham Common,11097,12129,Lambeth
20240405,Friday,Clapham North,7950,7955,Lambeth
20240405,Friday,Lambeth North,4557,4227,Lambeth
20240405,Friday,Oval,8417,7950,Lambeth
20240405,Friday,Stockwell,11081,10170,Lambeth
20240405,Friday,Vauxhall,28518,26088,Lambeth
20240405,Friday,Waterloo,77757,77236,Lambeth
20240406,Saturday,Brixton,30745,30324,Lambeth
20240406,Saturday,Clapham Common,12866,13787,Lambeth
20240406,Saturday,Clapham North,8652,8672,Lambeth
20240406,Saturday,Lambeth North,3838,3325,Lambeth
20240406,Saturday,Oval,7328,6892,Lambeth
20240406,Saturday,Stockwell,10632,9596,Lambeth
20240406,Saturday,Vauxhall,25774,22942,Lambeth
20240406,Saturday,Waterloo,63980,64924,Lambeth
20240407,Sunday,Brixton,21634,21204,Lambeth
20240407,Sunday,Clapham Common,8069,8703,Lambeth
20240407,Sunday,Clapham North,5108,5265,Lambeth
20240407,Sunday,Lambeth North,3559,2773,Lambeth
20240407,Sunday,Oval,5683,5554,Lambeth
20240407,Sunday,Stockwell,7482,7232,Lambeth
20240407,Sunday,Vauxhall,21940,20426,Lambeth
20240407,Sunday,Waterloo,50244,48936,Lambeth
20240408,Monday,Brixton,33922,33612,Lambeth
20240408,Monday,Clapham Common,9347,11285,Lambeth
20240408,Monday,Clapham North,6432,6855,Lambeth
20240408,Monday,Lambeth North,3637,3457,Lambeth
20240408,Monday,Oval,7266,7185,Lambeth
20240408,Monday,Stockwell,9867,8974,Lambeth
20240408,Monday,Vauxhall,17381,17398,Lambeth
20240408,Monday,Waterloo,41976,40075,Lambeth
20240409,Tuesday,Brixton,32652,30876,Lambeth
20240409,Tuesday,Clapham Common,10672,12293,Lambeth
20240409,Tuesday,Clapham North,6770,7895,Lambeth
20240409,Tuesday,Lambeth North,4347,4109,Lambeth
20240409,Tuesday,Oval,8655,8284,Lambeth
20240409,Tuesday,Stockwell,12249,10424,Lambeth
20240409,Tuesday,Vauxhall,32098,30181,Lambeth
20240409,Tuesday,Waterloo,88191,88166,Lambeth
20240410,Wednesday,Brixton,32585,30008,Lambeth
20240410,Wednesday,Clapham Common,9044,11806,Lambeth
20240410,Wednesday,Clapham North,5994,7805,Lambeth
20240410,Wednesday,Lambeth North,4847,4643,Lambeth
20240410,Wednesday,Oval,3732,3247,Lambeth
20240410,Wednesday,Stockwell,14465,12949,Lambeth
20240410,Wednesday,Vauxhall,36584,32678,Lambeth
20240410,Wednesday,Waterloo,98550,98602,Lambeth
20240411,Thursday,Brixton,32036,30150,Lambeth
20240411,Thursday,Clapham Common,11138,12919,Lambeth
20240411,Thursday,Clapham North,7392,8506,Lambeth
20240411,Thursday,Lambeth North,4740,4325,Lambeth
20240411,Thursday,Oval,8698,8433,Lambeth
20240411,Thursday,Stockwell,12582,10753,Lambeth
20240411,Thursday,Vauxhall,33757,30095,Lambeth
20240411,Thursday,Waterloo,100991,101924,Lambeth
20240412,Friday,Brixton,31440,30320,Lambeth
20240412,Friday,Clapham Common,11859,12984,Lambeth
20240412,Friday,Clapham North,8193,8261,Lambeth
20240412,Friday,Lambeth North,4562,3938,Lambeth
20240412,Friday,Oval,10164,9755,Lambeth
20240412,Friday,Stockwell,11847,10499,Lambeth
20240412,Friday,Vauxhall,32050,29363,Lambeth
20240412,Friday,Waterloo,85606,85140,Lambeth
20240413,Saturday,Brixton,31407,31407,Lambeth
20240413,Saturday,Clapham Common,11314,12361,Lambeth
20240413,Saturday,Clapham North,9765,10429,Lambeth
20240413,Saturday,Lambeth North,4304,3730,Lambeth
20240413,Saturday,Oval,8955,8778,Lambeth
20240413,Saturday,Stockwell,11430,10302,Lambeth
20240413,Saturday,Vauxhall,28499,26470,Lambeth
20240413,Saturday,Waterloo,75498,74928,Lambeth
20240414,Sunday,Brixton,21517,21452,Lambeth
20240414,Sunday,Clapham Common,7796,8864,Lambeth
20240414,Sunday,Clapham North,4668,4878,Lambeth
20240414,Sunday,Lambeth North,2831,2559,Lambeth
20240414,Sunday,Oval,6202,6284,Lambeth
20240414,Sunday,Stockwell,7365,7021,Lambeth
20240414,Sunday,Vauxhall,25518,25690,Lambeth
20240414,Sunday,Waterloo,46639,49838,Lambeth
20240415,Monday,Brixton,26921,25949,Lambeth
20240415,Monday,Clapham Common,8691,9480,Lambeth
20240415,Monday,Clapham North,5763,6291,Lambeth
20240415,Monday,Lambeth North,3879,3783,Lambeth
20240415,Monday,Oval,7173,6974,Lambeth
20240415,Monday,Stockwell,11445,10512,Lambeth
20240415,Monday,Vauxhall,30352,28517,Lambeth
20240415,Monday,Waterloo,64737,64519,Lambeth
20240416,Tuesday,Brixton,30768,29183,Lambeth
20240416,Tuesday,Clapham Common,11018,12663,Lambeth
20240416,Tuesday,Clapham North,7110,8333,Lambeth
20240416,Tuesday,Lambeth North,4182,4053,Lambeth
20240416,Tuesday,Oval,8958,8762,Lambeth
20240416,Tuesday,Stockwell,12605,10846,Lambeth
20240416,Tuesday,Vauxhall,33575,32160,Lambeth
