date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
2020-12-09,-288.94,-3328.33,-13852.86,-2763.18,-4133.11,-871.45,-78.83,-93.5,-26.87,2.49,-46.43,-1114.58,-25192.07
2020-12-10,-286.77,-3321.99,-13828.39,-2758.42,-4125.49,-869.77,-78.68,-93.34,-26.82,2.48,-46.35,-1112.49,-25146.77
2020-12-11,-284.6,-3315.48,-13803.18,-2753.51,-4117.65,-868.05,-78.53,-93.19,-26.77,2.47,-46.26,-1110.33,-25100.16
2020-12-12,-282.42,-3308.8,-13777.24,-2748.46,-4109.59,-866.28,-78.38,-93.02,-26.72,2.46,-46.18,-1108.12,-25052.22
2020-12-13,-280.24,-3301.95,-13750.56,-2743.26,-4101.31,-864.47,-78.22,-92.86,-26.67,2.45,-46.08,-1105.86,-25002.94
2020-12-14,-278.04,-3294.92,-13723.14,-2737.92,-4092.82,-862.61,-78.06,-92.68,-26.62,2.44,-45.99,-1103.53,-24952.33
2020-12-15,-275.85,-3287.72,-13694.98,-2732.42,-4084.11,-860.71,-77.89,-92.5,-26.57,2.43,-45.89,-1101.14,-24900.38
2020-12-16,-273.65,-3280.35,-13666.08,-2726.78,-4075.17,-858.76,-77.72,-92.32,-26.51,2.42,-45.8,-1098.7,-24847.07
2020-12-17,-271.44,-3272.8,-13636.42,-2720.99,-4066.02,-856.77,-77.55,-92.13,-26.46,2.41,-45.7,-1096.19,-24792.42
2020-12-18,-269.22,-3265.08,-13606.01,-2715.04,-4056.64,-854.73,-77.37,-91.94,-26.4,2.4,-45.59,-1093.63,-24736.4
2020-12-19,-267.01,-3257.17,-13574.84,-2708.95,-4047.04,-852.64,-77.19,-91.74,-26.34,2.39,-45.49,-1091.01,-24679.01
2020-12-20,-264.78,-3249.09,-13542.91,-2702.71,-4037.22,-850.51,-77.0,-91.53,-26.28,2.38,-45.38,-1088.32,-24620.25
2020-12-21,-262.55,-3240.84,-13510.22,-2696.31,-4027.17,-848.33,-76.81,-91.32,-26.22,2.36,-45.27,-1085.58,-24560.12
2020-12-22,-260.32,-3232.4,-13476.76,-2689.77,-4016.9,-846.1,-76.61,-91.11,-26.15,2.35,-45.15,-1082.77,-24498.6
2020-12-23,-258.07,-3223.79,-13442.53,-2683.07,-4006.4,-843.82,-76.41,-90.89,-26.09,2.34,-45.04,-1079.91,-24435.69
2020-12-24,-255.83,-3214.99,-13407.53,-2676.21,-3995.67,-841.5,-76.21,-90.66,-26.02,2.33,-44.92,-1076.98,-24371.39
2020-12-25,-253.58,-3206.02,-13371.76,-2669.2,-3984.71,-839.13,-76.0,-90.43,-25.96,2.32,-44.8,-1073.99,-24305.68
2020-12-26,-251.32,-3196.86,-13335.2,-2662.04,-3973.53,-836.71,-75.78,-90.19,-25.89,2.31,-44.67,-1070.94,-24238.57
2020-12-27,-249.06,-3187.52,-13297.86,-2654.72,-3962.11,-834.25,-75.57,-89.95,-25.81,2.3,-44.55,-1067.83,-24170.04
2020-12-28,-246.79,-3178.0,-13259.74,-2647.25,-3950.46,-831.73,-75.34,-89.7,-25.74,2.29,-44.42,-1064.65,-24100.09
2020-12-29,-244.52,-3168.29,-13220.83,-2639.61,-3938.58,-829.17,-75.12,-89.45,-25.67,2.27,-44.29,-1061.42,-24028.72
2020-12-30,-242.24,-3158.4,-13181.12,-2631.82,-3926.46,-826.56,-74.89,-89.19,-25.59,2.26,-44.15,-1058.12,-23955.92
2020-12-31,-239.96,-3148.32,-13140.62,-2623.87,-3914.12,-823.9,-74.65,-88.93,-25.51,2.25,-44.02,-1054.76,-23881.69
2021-01-01,-237.68,-3138.06,-13099.32,-2615.77,-3901.53,-821.19,-74.41,-88.66,-25.44,2.24,-43.88,-1051.33,-23806.01
2021-01-02,-235.38,-3127.61,-13057.22,-2607.5,-3888.71,-818.43,-74.17,-88.38,-25.36,2.23,-43.74,-1047.84,-23728.88
2021-01-03,-233.09,-3116.97,-13014.31,-2599.07,-3875.65,-815.62,-73.92,-88.1,-25.27,2.21,-43.59,-1044.29,-23650.3
2021-01-04,-230.79,-3106.14,-12970.59,-2590.49,-3862.36,-812.77,-73.66,-87.81,-25.19,2.2,-43.44,-1040.68,-23570.26
2021-01-05,-228.48,-3095.13,-12926.06,-2581.74,-3848.82,-809.86,-73.41,-87.52,-25.11,2.19,-43.29,-1037.0,-23488.75
2021-01-06,-226.17,-3083.92,-12880.72,-2572.82,-3835.05,-806.9,-73.14,-87.22,-25.02,2.18,-43.14,-1033.25,-23405.77
2021-01-07,-223.86,-3072.53,-12834.56,-2563.75,-3821.03,-803.9,-72.88,-86.92,-24.93,2.17,-42.99,-1029.44,-23321.32
2021-01-08,-221.54,-3060.94,-12787.58,-2554.51,-3806.78,-800.84,-72.6,-86.61,-24.84,2.15,-42.83,-1025.57,-23235.38
2021-01-09,-219.22,-3049.16,-12739.77,-2545.11,-3792.28,-797.73,-72.33,-86.3,-24.75,2.14,-42.67,-1021.63,-23147.95
2021-01-10,-216.89,-3037.19,-12691.13,-2535.54,-3777.53,-794.57,-72.04,-85.98,-24.66,2.13,-42.5,-1017.63,-23059.03
2021-01-11,-214.56,-3025.03,-12641.66,-2525.81,-3762.55,-791.36,-71.76,-85.65,-24.56,2.12,-42.34,-1013.56,-22968.61
2021-01-12,-212.22,-3012.67,-12591.36,-2515.92,-3747.31,-788.1,-71.47,-85.32,-24.47,2.1,-42.17,-1009.42,-22876.68
2021-01-13,-209.88,-3000.12,-12540.22,-2505.85,-3731.83,-784.79,-71.17,-84.98,-24.37,2.09,-42.0,-1005.22,-22783.24
2021-01-14,-207.53,-2987.37,-12488.24,-2495.62,-3716.1,-781.43,-70.87,-84.64,-24.27,2.08,-41.82,-1000.95,-22688.28
2021-01-15,-205.19,-2974.42,-12435.41,-2485.22,-3700.13,-778.01,-70.57,-84.29,-24.17,2.06,-41.65,-996.61,-22591.79
2021-01-16,-202.83,-2961.28,-12381.74,-2474.65,-3683.9,-774.54,-70.26,-83.93,-24.06,2.05,-41.47,-992.21,-22493.78
2021-01-17,-200.48,-2947.94,-12327.21,-2463.91,-3667.43,-771.03,-69.94,-83.57,-23.96,2.04,-41.28,-987.74,-22394.24
2021-01-18,-198.12,-2934.4,-12271.83,-2453.0,-3650.7,-767.45,-69.62,-83.2,-23.85,2.02,-41.1,-983.21,-22293.15
2021-01-19,-195.75,-2920.66,-12215.6,-2441.93,-3633.72,-763.83,-69.3,-82.83,-23.75,2.01,-40.91,-978.6,-22190.51
2021-01-20,-193.38,-2906.73,-12158.5,-2430.68,-3616.49,-760.15,-68.97,-82.45,-23.64,2.0,-40.72,-973.93,-22086.32
2021-01-21,-191.01,-2892.59,-12100.54,-2419.25,-3599.0,-756.43,-68.64,-82.07,-23.52,1.98,-40.52,-969.19,-21980.57
2021-01-22,-188.63,-2878.25,-12041.71,-2407.66,-3581.26,-752.64,-68.3,-81.67,-23.41,1.97,-40.33,-964.38,-21873.26
2021-01-23,-186.25,-2863.71,-11982.01,-2395.89,-3563.26,-748.81,-67.96,-81.28,-23.3,1.96,-40.13,-959.51,-21764.38
2021-01-24,-183.87,-2848.96,-11921.44,-2383.95,-3545.01,-744.92,-67.61,-80.87,-23.18,1.94,-39.92,-954.56,-21653.92
2021-01-25,-181.48,-2834.01,-11859.99,-2371.84,-3526.49,-740.98,-67.25,-80.46,-23.06,1.93,-39.72,-949.54,-21541.88
2021-01-26,-179.09,-2818.86,-11797.66,-2359.55,-3507.72,-736.98,-66.89,-80.05,-22.94,1.92,-39.51,-944.46,-21428.25
2021-01-27,-176.7,-2803.5,-11734.45,-2347.08,-3488.69,-732.93,-66.53,-79.63,-22.82,1.9,-39.3,-939.3,-21313.03
2021-01-28,-174.3,-2787.94,-11670.35,-2334.44,-3469.4,-728.83,-66.16,-79.2,-22.7,1.89,-39.08,-934.08,-21196.2
2021-01-29,-171.9,-2772.17,-11605.36,-2321.62,-3449.85,-724.67,-65.79,-78.76,-22.57,1.88,-38.87,-928.79,-21077.78
2021-01-30,-169.5,-2756.19,-11539.48,-2308.62,-3430.03,-720.45,-65.41,-78.32,-22.45,1.86,-38.65,-923.42,-20957.74
2021-01-31,-167.09,-2740.01,-11472.7,-2295.44,-3409.95,-716.18,-65.03,-77.88,-22.32,1.85,-38.42,-917.99,-20836.08
2021-02-01,-164.68,-2723.61,-11405.02,-2282.09,-3389.61,-711.86,-64.64,-77.42,-22.19,1.83,-38.2,-912.48,-20712.8
2021-02-02,-162.27,-2707.01,-11336.44,-2268.55,-3369.0,-707.48,-64.25,-76.96,-22.06,1.82,-37.97,-906.9,-20587.9
2021-02-03,-159.85,-2690.19,-11266.95,-2254.84,-3348.12,-703.05,-63.85,-76.5,-21.92,1.8,-37.74,-901.25,-20461.35
2021-02-04,-157.43,-2673.17,-11196.55,-2240.94,-3326.98,-698.56,-63.44,-76.03,-21.79,1.79,-37.5,-895.53,-20333.17
2021-02-05,-155.01,-2655.93,-11125.24,-2226.86,-3305.57,-694.02,-63.04,-75.55,-21.65,1.78,-37.26,-889.74,-20203.34
2021-02-06,-152.58,-2638.48,-11053.01,-2212.6,-3283.89,-689.41,-62.62,-75.06,-21.51,1.76,-37.02,-883.88,-20071.86
2021-02-07,-150.15,-2620.82,-10979.87,-2198.16,-3261.94,-684.76,-62.2,-74.57,-21.37,1.75,-36.78,-877.94,-19938.72
2021-02-08,-147.72,-2602.94,-10905.8,-2183.53,-3239.72,-680.04,-61.78,-74.08,-21.23,1.73,-36.53,-871.93,-19803.92
2021-02-09,-145.29,-2584.85,-10830.81,-2168.72,-3217.22,-675.27,-61.35,-73.57,-21.08,1.72,-36.28,-865.85,-19667.45
2021-02-10,-142.85,-2566.55,-10754.88,-2153.73,-3194.46,-670.45,-60.91,-73.06,-20.94,1.7,-36.03,-859.69,-19529.31
2021-02-11,-140.41,-2548.02,-10678.03,-2138.54,-3171.42,-665.57,-60.47,-72.55,-20.79,1.69,-35.77,-853.46,-19389.48
2021-02-12,-137.97,-2529.28,-10600.24,-2123.18,-3148.1,-660.62,-60.03,-72.02,-20.64,1.67,-35.51,-847.16,-19247.96
2021-02-13,-135.52,-2510.33,-10521.51,-2107.62,-3124.51,-655.63,-59.58,-71.49,-20.49,1.66,-35.25,-840.78,-19104.76
2021-02-14,-133.08,-2491.15,-10441.84,-2091.88,-3100.65,-650.57,-59.12,-70.96,-20.34,1.64,-34.99,-834.33,-18959.85
2021-02-15,-130.63,-2471.76,-10361.22,-2075.95,-3076.5,-645.46,-58.66,-70.41,-20.18,1.63,-34.72,-827.81,-18813.24
2021-02-16,-128.17,-2452.14,-10279.66,-2059.83,-3052.08,-640.29,-58.2,-69.86,-20.02,1.61,-34.45,-821.21,-18664.92
2021-02-17,-125.72,-2432.31,-10197.14,-2043.52,-3027.37,-635.06,-57.73,-69.31,-19.86,1.6,-34.17,-814.53,-18514.88
2021-02-18,-123.26,-2412.26,-10113.67,-2027.03,-3002.39,-629.77,-57.25,-68.74,-19.7,1.58,-33.89,-807.78,-18363.12
2021-02-19,-120.8,-2391.98,-10029.24,-2010.34,-2977.13,-624.43,-56.77,-68.17,-19.54,1.56,-33.61,-800.96,-18209.64
2021-02-20,-118.34,-2371.48,-9943.85,-1993.46,-2951.58,-619.02,-56.28,-67.6,-19.38,1.55,-33.33,-794.05,-18054.42
2021-02-21,-115.88,-2350.75,-9857.49,-1976.39,-2925.75,-613.56,-55.78,-67.02,-19.21,1.53,-33.04,-787.08,-17897.46
2021-02-22,-113.41,-2329.81,-9770.17,-1959.12,-2899.63,-608.04,-55.29,-66.43,-19.04,1.52,-32.75,-780.02,-17738.75
2021-02-23,-110.95,-2308.63,-9681.87,-1941.66,-2873.23,-602.46,-54.78,-65.83,-18.87,1.5,-32.46,-772.89,-17578.3
2021-02-24,-108.48,-2287.24,-9592.6,-1924.01,-2846.55,-596.82,-54.27,-65.23,-18.7,1.49,-32.16,-765.69,-17416.08
2021-02-25,-106.01,-2265.61,-9502.35,-1906.16,-2819.58,-591.12,-53.76,-64.62,-18.53,1.47,-31.86,-758.41,-17252.11
2021-02-26,-103.53,-2243.76,-9411.12,-1888.12,-2792.31,-585.36,-53.24,-64.0,-18.35,1.45,-31.56,-751.04,-17086.36
2021-02-27,-101.06,-2221.68,-9318.91,-1869.88,-2764.77,-579.54,-52.71,-63.37,-18.17,1.44,-31.25,-743.61,-16918.85
2021-02-28,-98.58,-2199.37,-9225.71,-1851.45,-2736.93,-573.66,-52.18,-62.74,-17.99,1.42,-30.94,-736.09,-16749.55
2021-03-01,-96.1,-2176.84,-9131.52,-1832.82,-2708.8,-567.72,-51.64,-62.11,-17.81,1.41,-30.63,-728.5,-16578.46
2021-03-02,-93.62,-2154.07,-9036.33,-1813.99,-2680.37,-561.72,-51.1,-61.46,-17.63,1.39,-30.31,-720.83,-16405.59
2021-03-03,-91.14,-2131.07,-8940.15,-1794.96,-2651.66,-555.66,-50.55,-60.81,-17.44,1.37,-29.99,-713.08,-16230.91
2021-03-04,-88.66,-2107.84,-8842.97,-1775.73,-2622.65,-549.53,-50.0,-60.15,-17.25,1.36,-29.67,-705.25,-16054.44
2021-03-05,-86.17,-2084.38,-8744.78,-1756.3,-2593.35,-543.35,-49.44,-59.49,-17.06,1.34,-29.34,-697.34,-15876.15
2021-03-06,-83.69,-2060.69,-8645.58,-1736.68,-2563.75,-537.1,-48.87,-58.81,-16.87,1.32,-29.01,-689.35,-15696.05
2021-03-07,-81.2,-2036.76,-8545.38,-1716.85,-2533.85,-530.8,-48.3,-58.13,-16.68,1.31,-28.68,-681.29,-15514.12
2021-03-08,-78.71,-2012.6,-8444.16,-1696.82,-2503.66,-524.43,-47.73,-57.45,-16.48,1.29,-28.34,-673.14,-15330.38
2021-03-09,-76.22,-1988.2,-8341.93,-1676.58,-2473.17,-518.0,-47.14,-56.75,-16.29,1.27,-28.0,-664.91,-15144.79
2021-03-10,-73.73,-1963.57,-8238.67,-1656.15,-2442.38,-511.51,-46.56,-56.05,-16.09,1.26,-27.66,-656.61,-14957.37
2021-03-11,-71.24,-1938.7,-8134.39,-1635.51,-2411.29,-504.95,-45.96,-55.35,-15.89,1.24,-27.31,-648.22,-14768.11
2021-03-12,-68.75,-1913.59,-8029.09,-1614.66,-2379.9,-498.34,-45.36,-54.63,-15.68,1.22,-26.96,-639.75,-14576.99
2021-03-13,-66.25,-1888.25,-7922.75,-1593.61,-2348.2,-491.66,-44.76,-53.91,-15.48,1.2,-26.61,-631.21,-14384.02
2021-03-14,-63.75,-1862.66,-7815.38,-1572.36,-2316.21,-484.91,-44.15,-53.18,-15.27,1.19,-26.26,-622.58,-14189.19
2021-03-15,-61.26,-1836.84,-7706.98,-1550.9,-2283.91,-478.11,-43.53,-52.44,-15.06,1.17,-25.9,-613.87,-13992.49
2021-03-16,-58.76,-1810.78,-7597.54,-1529.23,-2251.3,-471.24,-42.91,-51.7,-14.85,1.15,-25.53,-605.07,-13793.92
2021-03-17,-56.26,-1784.47,-7487.05,-1507.35,-2218.39,-464.31,-42.28,-50.95,-14.64,1.14,-25.17,-596.2,-13593.46
2021-03-18,-53.76,-1757.93,-7375.52,-1485.27,-2185.17,-457.31,-41.64,-50.19,-14.42,1.12,-24.8,-587.24,-13391.12
2021-03-19,-51.26,-1731.14,-7262.93,-1462.98,-2151.64,-450.25,-41.0,-49.42,-14.2,1.1,-24.42,-578.2,-13186.9
2021-03-20,-48.76,-1704.11,-7149.3,-1440.47,-2117.81,-443.13,-40.36,-48.65,-13.98,1.08,-24.05,-569.08,-12980.77
2021-03-21,-46.26,-1676.83,-7034.61,-1417.76,-2083.67,-435.94,-39.71,-47.87,-13.76,1.06,-23.67,-559.88,-12772.74
2021-03-22,-43.76,-1649.31,-6918.86,-1394.84,-2049.21,-428.69,-39.05,-47.08,-13.54,1.05,-23.28,-550.59,-12562.81
2021-03-23,-41.26,-1621.54,-6802.05,-1371.7,-2014.44,-421.37,-38.38,-46.28,-13.31,1.03,-22.89,-541.22,-12350.96
2021-03-24,-38.76,-1593.53,-6684.17,-1348.36,-1979.36,-413.99,-37.71,-45.48,-13.08,1.01,-22.5,-531.76,-12137.18
2021-03-25,-36.25,-1565.27,-6565.22,-1324.8,-1943.97,-406.54,-37.04,-44.67,-12.85,0.99,-22.11,-522.22,-11921.49
2021-03-26,-33.75,-1536.77,-6445.21,-1301.02,-1908.27,-399.03,-36.36,-43.85,-12.62,0.97,-21.71,-512.6,-11703.86
2021-03-27,-31.25,-1508.01,-6324.11,-1277.03,-1872.24,-391.45,-35.67,-43.03,-12.39,0.96,-21.31,-502.89,-11484.29
2021-03-28,-28.74,-1479.01,-6201.94,-1252.83,-1835.91,-383.81,-34.98,-42.19,-12.15,0.94,-20.91,-493.1,-11262.79
2021-03-29,-26.24,-1449.76,-6078.68,-1228.41,-1799.25,-376.1,-34.28,-41.35,-11.91,0.92,-20.5,-483.22,-11039.33
2021-03-30,-23.73,-1420.25,-5954.35,-1203.78,-1762.28,-368.33,-33.57,-40.51,-11.67,0.9,-20.08,-473.26,-10813.91
2021-03-31,-21.23,-1390.5,-5828.92,-1178.93,-1724.98,-360.49,-32.86,-39.65,-11.43,0.88,-19.67,-463.21,-10586.54
2021-04-01,-18.72,-1360.49,-5702.4,-1153.86,-1687.37,-352.58,-32.14,-38.79,-11.19,0.86,-19.25,-453.08,-10357.2
2021-04-02,-16.22,-1330.23,-5574.78,-1128.58,-1649.44,-344.61,-31.41,-37.92,-10.94,0.85,-18.83,-442.86,-10125.89
2021-04-03,-13.71,-1299.72,-5446.07,-1103.07,-1611.18,-336.57,-30.68,-37.04,-10.69,0.83,-18.4,-432.55,-9892.6
2021-04-04,-11.21,-1268.95,-5316.26,-1077.35,-1572.6,-328.46,-29.95,-36.15,-10.44,0.81,-17.97,-422.16,-9657.32
2021-04-05,-8.71,-1237.93,-5185.34,-1051.4,-1533.7,-320.29,-29.2,-35.26,-10.19,0.79,-17.54,-411.68,-9420.05
2021-04-06,-6.2,-1206.65,-5053.31,-1025.24,-1494.47,-312.04,-28.46,-34.35,-9.93,0.77,-17.1,-401.11,-9180.79
2021-04-07,-3.7,-1175.12,-4920.17,-998.85,-1454.92,-303.74,-27.7,-33.44,-9.67,0.75,-16.66,-390.46,-8939.53
2021-04-08,-1.19,-1143.33,-4785.92,-972.25,-1415.04,-295.36,-26.94,-32.53,-9.41,0.73,-16.22,-379.72,-8696.26
2021-04-09,1.31,-1111.28,-4650.55,-945.42,-1374.84,-286.91,-26.17,-31.6,-9.15,0.71,-15.77,-368.89,-8450.98
2021-04-10,3.81,-1078.97,-4514.06,-918.36,-1334.3,-278.4,-25.4,-30.67,-8.89,0.69,-15.32,-357.98,-8203.68
2021-04-11,6.31,-1046.41,-4376.45,-891.08,-1293.44,-269.82,-24.62,-29.73,-8.62,0.68,-14.86,-346.97,-7954.35
2021-04-12,8.81,-1013.58,-4237.71,-863.58,-1252.24,-261.17,-23.83,-28.78,-8.35,0.66,-14.4,-335.88,-7702.99
2021-04-13,11.32,-980.49,-4097.83,-835.86,-1210.72,-252.45,-23.04,-27.82,-8.08,0.64,-13.94,-324.7,-7449.6
2021-04-14,13.82,-947.15,-3956.83,-807.9,-1168.86,-243.67,-22.24,-26.86,-7.81,0.62,-13.47,-313.43,-7194.16
2021-04-15,16.31,-913.53,-3814.68,-779.72,-1126.67,-234.81,-21.43,-25.89,-7.53,0.6,-13.0,-302.07,-6936.67
2021-04-16,18.81,-879.66,-3671.4,-751.32,-1084.14,-225.89,-20.62,-24.9,-7.26,0.58,-12.53,-290.62,-6677.13
2021-04-17,21.31,-845.52,-3526.97,-722.68,-1041.28,-216.89,-19.8,-23.92,-6.98,0.56,-12.05,-279.08,-6415.53
2021-04-18,23.81,-811.12,-3381.4,-693.82,-998.08,-207.83,-18.98,-22.92,-6.69,0.54,-11.57,-267.45,-6151.87
2021-04-19,26.3,-776.46,-3234.67,-664.73,-954.55,-198.69,-18.14,-21.91,-6.41,0.52,-11.08,-255.73,-5886.13
2021-04-20,28.8,-741.52,-3086.79,-635.41,-910.68,-189.49,-17.31,-20.9,-6.12,0.5,-10.59,-243.92,-5618.32
2021-04-21,31.29,-706.32,-2937.76,-605.86,-866.47,-180.22,-16.46,-19.88,-5.84,0.48,-10.1,-232.02,-5348.42
2021-04-22,33.79,-670.86,-2787.56,-576.08,-821.92,-170.87,-15.61,-18.85,-5.55,0.46,-9.6,-220.03,-5076.44
2021-04-23,36.28,-635.12,-2636.21,-546.06,-777.02,-161.46,-14.75,-17.82,-5.25,0.44,-9.1,-207.94,-4802.36
2021-04-24,38.77,-599.12,-2483.68,-515.81,-731.79,-151.97,-13.89,-16.77,-4.96,0.42,-8.6,-195.77,-4526.18
2021-04-25,41.26,-562.85,-2329.99,-485.34,-686.22,-142.41,-13.02,-15.72,-4.66,0.4,-8.09,-183.5,-4247.89
2021-04-26,43.75,-526.3,-2175.12,-454.62,-640.3,-132.79,-12.14,-14.65,-4.36,0.38,-7.58,-171.14,-3967.49
2021-04-27,46.23,-489.49,-2019.08,-423.68,-594.03,-123.09,-11.26,-13.59,-4.06,0.36,-7.06,-158.69,-3684.97
2021-04-28,48.72,-452.4,-1861.85,-392.49,-547.43,-113.32,-10.37,-12.51,-3.75,0.34,-6.54,-146.15,-3400.33
2021-04-29,51.2,-415.05,-1703.45,-361.08,-500.47,-103.47,-9.47,-11.42,-3.45,0.32,-6.02,-133.52,-3113.56
2021-04-30,53.69,-377.41,-1543.86,-329.42,-453.17,-93.56,-8.57,-10.33,-3.14,0.29,-5.49,-120.79,-2824.65
2021-05-01,56.17,-339.51,-1383.08,-297.53,-405.52,-83.57,-7.66,-9.22,-2.83,0.27,-4.96,-107.97,-2533.6
2021-05-02,58.65,-301.33,-1221.1,-265.4,-357.52,-73.51,-6.74,-8.11,-2.51,0.25,-4.42,-95.05,-2240.4
2021-05-03,61.12,-262.87,-1057.93,-233.04,-309.17,-63.38,-5.82,-6.99,-2.2,0.23,-3.89,-82.04,-1945.05
2021-05-04,63.6,-224.14,-893.57,-200.43,-260.47,-53.18,-4.89,-5.86,-1.88,0.21,-3.34,-68.94,-1647.55
2021-05-05,66.07,-185.14,-728.0,-167.59,-211.41,-42.9,-3.95,-4.73,-1.56,0.19,-2.79,-55.74,-1347.87
2021-05-06,68.55,-145.85,-561.22,-134.5,-162.01,-32.55,-3.01,-3.58,-1.23,0.17,-2.24,-42.45,-1046.03
2021-05-07,71.02,-106.29,-393.24,-101.18,-112.25,-22.13,-2.06,-2.43,-0.91,0.15,-1.69,-29.06,-742.01
2021-05-08,73.49,-66.44,-224.04,-67.61,-62.13,-11.63,-1.1,-1.27,-0.58,0.13,-1.13,-15.58,-435.81
2021-05-09,75.95,-26.32,-53.63,-33.8,-11.66,-1.06,-0.14,-0.1,-0.25,0.1,-0.57,-2.01,-127.42
2021-05-10,78.42,14.08,118.0,0.25,39.17,9.58,0.83,1.08,0.08,0.08,-0.0,11.67,183.17
2021-05-11,80.89,54.42,294.26,34.02,90.94,20.39,1.83,2.3,0.43,0.08,0.58,25.61,499.24
2021-05-12,83.42,92.92,492.17,64.92,146.58,31.83,2.92,3.67,0.83,0.17,1.25,40.67,837.25
2021-05-13,86.02,127.79,726.52,90.39,208.55,44.27,4.17,5.3,1.34,0.42,2.05,57.57,1210.81
2021-05-14,88.56,158.47,989.56,110.24,274.98,57.36,5.55,7.15,1.94,0.83,2.97,75.79,1609.04
2021-05-15,90.85,184.74,1267.88,124.84,342.96,70.55,6.98,9.12,2.58,1.34,3.95,94.51,2014.93
2021-05-16,92.73,206.34,1548.07,134.59,409.56,83.31,8.39,11.1,3.24,1.93,4.94,112.91,2411.47
2021-05-17,94.01,223.04,1816.73,139.85,471.86,95.09,9.74,13.0,3.88,2.55,5.89,130.14,2781.64
2021-05-18,94.51,234.6,2060.46,141.03,526.95,105.37,10.93,14.73,4.47,3.15,6.75,145.4,3108.44
2021-05-19,94.06,240.78,2265.85,138.48,571.88,113.59,11.91,16.19,4.98,3.71,7.48,157.86,3374.86
2021-05-20,92.47,241.34,2419.5,132.61,603.76,119.23,12.62,17.27,5.36,4.17,8.03,166.68,3563.89
2021-05-21,89.58,236.04,2508.0,123.79,619.64,121.74,12.98,17.9,5.59,4.51,8.34,171.05,3658.51
2021-05-22,85.19,224.65,2517.94,112.4,616.61,120.58,12.92,17.96,5.63,4.68,8.36,170.13,3641.73
2021-05-23,79.14,206.91,2435.94,98.82,591.75,115.22,12.39,17.36,5.44,4.64,8.05,163.11,3496.52
2021-05-24,71.24,182.6,2248.58,83.44,542.13,105.12,11.31,16.01,5.0,4.35,7.36,149.15,3205.88
2021-05-25,61.33,151.46,1942.45,66.64,464.83,89.73,9.62,13.81,4.27,3.77,6.24,127.43,2752.81
2021-05-26,49.21,113.28,1504.16,48.79,356.93,68.52,7.24,10.65,3.21,2.86,4.64,97.13,2120.28
2021-05-27,34.71,67.79,920.29,30.29,215.5,40.96,4.13,6.46,1.79,1.58,2.5,57.42,1291.29
2021-05-28,19.04,18.33,236.46,12.33,51.5,9.17,0.5,1.54,0.13,0.04,0.0,11.38,330.0
2021-05-29,7.51,-21.29,-325.55,-1.58,-82.76,-16.75,-2.47,-2.51,-1.24,-1.23,-2.05,-26.26,-457.44
2021-05-30,0.93,-48.71,-724.24,-11.01,-177.58,-34.95,-4.57,-5.41,-2.21,-2.13,-3.51,-52.77,-1014.32
2021-05-31,-1.31,-65.34,-977.97,-16.48,-237.41,-46.29,-5.9,-7.28,-2.81,-2.7,-4.43,-69.41,-1366.62
2021-06-01,0.15,-72.58,-1105.08,-18.53,-266.68,-51.65,-6.55,-8.25,-3.11,-2.99,-4.89,-77.43,-1540.3
2021-06-02,4.67,-71.83,-1123.91,-17.69,-269.81,-51.91,-6.63,-8.44,-3.13,-3.03,-4.95,-78.09,-1561.32
2021-06-03,11.62,-64.48,-1052.81,-14.48,-251.24,-47.93,-6.23,-8.0,-2.94,-2.86,-4.68,-72.64,-1455.65
2021-06-04,20.38,-51.95,-910.13,-9.43,-215.41,-40.61,-5.44,-7.03,-2.57,-2.53,-4.15,-62.34,-1249.26
2021-06-05,30.31,-35.62,-714.21,-3.08,-166.76,-30.8,-4.38,-5.68,-2.07,-2.08,-3.43,-48.44,-968.11
2021-06-06,40.78,-16.9,-483.38,4.04,-109.7,-19.39,-3.13,-4.08,-1.48,-1.55,-2.57,-32.21,-638.15
2021-06-07,51.15,2.8,-236.01,11.41,-48.68,-7.24,-1.79,-2.34,-0.86,-0.99,-1.66,-14.88,-285.37
2021-06-08,60.8,22.1,9.56,18.49,11.86,4.76,-0.47,-0.61,-0.24,-0.43,-0.75,2.27,64.28
2021-06-09,69.08,39.58,235.0,24.75,67.5,15.75,0.75,1.0,0.33,0.08,0.08,18.0,384.83
2021-06-10,75.51,54.12,425.44,29.77,114.64,25.01,1.78,2.37,0.82,0.52,0.79,31.29,655.26
2021-06-11,80.11,65.67,579.95,33.55,153.06,32.51,2.61,3.51,1.21,0.87,1.36,42.07,874.3
2021-06-12,83.04,74.45,701.1,36.17,183.37,38.37,3.27,4.42,1.52,1.14,1.82,50.53,1045.61
2021-06-13,84.45,80.67,791.44,37.73,206.18,42.72,3.76,5.12,1.75,1.34,2.16,56.85,1172.87
2021-06-14,84.51,84.55,853.55,38.34,222.11,45.67,4.1,5.63,1.91,1.48,2.39,61.19,1259.75
2021-06-15,83.37,86.32,889.97,38.09,231.78,47.37,4.3,5.97,2.01,1.56,2.54,63.75,1309.9
