Site,ReadingDateTime,Value
London N. Kensington (RBKC North Kensington),16/12/2018,9.999291666666666
London N. Kensington (RBKC North Kensington),17/12/2018,11.164916666666665
London N. Kensington (RBKC North Kensington),18/12/2018,9.619791666666666
London N. Kensington (RBKC North Kensington),19/12/2018,6.285416666666666
London N. Kensington (RBKC North Kensington),20/12/2018,8.457291666666666
London N. Kensington (RBKC North Kensington),21/12/2018,12.762166666666666
London N. Kensington (RBKC North Kensington),22/12/2018,11.736458333333333
London N. Kensington (RBKC North Kensington),23/12/2018,5.707291666666666
London N. Kensington (RBKC North Kensington),24/12/2018,15.139583333333334
London N. Kensington (RBKC North Kensington),25/12/2018,16.551041666666666
London N. Kensington (RBKC North Kensington),26/12/2018,13.759375
London N. Kensington (RBKC North Kensington),27/12/2018,35.166666666666664
London N. Kensington (RBKC North Kensington),28/12/2018,27.190625
London N. Kensington (RBKC North Kensington),29/12/2018,12.929166666666667
London N. Kensington (RBKC North Kensington),30/12/2018,9.414583333333335
London N. Kensington (RBKC North Kensington),31/12/2018,6.3374999999999995
RBKC Cromwell Road,01/01/2018,13.786363636363637
RBKC Cromwell Road,02/01/2018,
RBKC Cromwell Road,03/01/2018,
RBKC Cromwell Road,04/01/2018,
RBKC Cromwell Road,05/01/2018,
RBKC Cromwell Road,06/01/2018,
RBKC Cromwell Road,07/01/2018,
RBKC Cromwell Road,08/01/2018,24.672727272727272
RBKC Cromwell Road,09/01/2018,36.574999999999996
RBKC Cromwell Road,10/01/2018,24.21666666666667
RBKC Cromwell Road,11/01/2018,29.058333333333334
RBKC Cromwell Road,12/01/2018,30.3875
RBKC Cromwell Road,13/01/2018,29.7375
RBKC Cromwell Road,14/01/2018,29.454166666666666
RBKC Cromwell Road,15/01/2018,12.120000000000001
RBKC Cromwell Road,16/01/2018,15.145454545454545
RBKC Cromwell Road,17/01/2018,19.11904761904762
RBKC Cromwell Road,18/01/2018,17.35909090909091
RBKC Cromwell Road,19/01/2018,19.9875
RBKC Cromwell Road,20/01/2018,13.377777777777778
RBKC Cromwell Road,21/01/2018,21.5
RBKC Cromwell Road,22/01/2018,18.92608695652174
RBKC Cromwell Road,23/01/2018,14.183333333333332
RBKC Cromwell Road,24/01/2018,11.5625
RBKC Cromwell Road,25/01/2018,21.8875
RBKC Cromwell Road,26/01/2018,19.654166666666665
RBKC Cromwell Road,27/01/2018,17.847368421052632
RBKC Cromwell Road,28/01/2018,11.754166666666668
RBKC Cromwell Road,29/01/2018,11.575000000000001
RBKC Cromwell Road,30/01/2018,23.287499999999998
RBKC Cromwell Road,31/01/2018,13.670833333333334
RBKC Cromwell Road,01/02/2018,14.979166666666666
RBKC Cromwell Road,02/02/2018,16.912499999999998
RBKC Cromwell Road,03/02/2018,18.208333333333332
RBKC Cromwell Road,04/02/2018,12.025
RBKC Cromwell Road,05/02/2018,16.558333333333334
RBKC Cromwell Road,06/02/2018,21.383333333333336
RBKC Cromwell Road,07/02/2018,17.754166666666666
RBKC Cromwell Road,08/02/2018,23.308333333333334
RBKC Cromwell Road,09/02/2018,13.595833333333333
RBKC Cromwell Road,10/02/2018,14.0375
RBKC Cromwell Road,11/02/2018,11.1625
RBKC Cromwell Road,12/02/2018,17.770833333333332
RBKC Cromwell Road,13/02/2018,15.262500000000001
RBKC Cromwell Road,14/02/2018,20.325
RBKC Cromwell Road,15/02/2018,20.416666666666668
RBKC Cromwell Road,16/02/2018,24.474999999999998
RBKC Cromwell Road,17/02/2018,26.9875
RBKC Cromwell Road,18/02/2018,24.808333333333334
RBKC Cromwell Road,19/02/2018,21.650000000000002
RBKC Cromwell Road,20/02/2018,11.358333333333334
RBKC Cromwell Road,21/02/2018,32.31428571428571
RBKC Cromwell Road,22/02/2018,31.445833333333336
RBKC Cromwell Road,23/02/2018,28.5125
RBKC Cromwell Road,24/02/2018,32.675000000000004
RBKC Cromwell Road,25/02/2018,19.029166666666665
RBKC Cromwell Road,26/02/2018,16.929166666666667
RBKC Cromwell Road,27/02/2018,15.15
RBKC Cromwell Road,28/02/2018,22.32857142857143
RBKC Cromwell Road,01/03/2018,42.387499999999996
RBKC Cromwell Road,02/03/2018,47.987500000000004
RBKC Cromwell Road,03/03/2018,67.28999999999999
RBKC Cromwell Road,04/03/2018,23.47142857142857
RBKC Cromwell Road,05/03/2018,25.866666666666664
RBKC Cromwell Road,06/03/2018,22.254166666666666
RBKC Cromwell Road,07/03/2018,24.329166666666666
RBKC Cromwell Road,08/03/2018,16.020833333333332
RBKC Cromwell Road,09/03/2018,23.65833333333333
RBKC Cromwell Road,10/03/2018,26.479166666666668
RBKC Cromwell Road,11/03/2018,27.40416666666667
RBKC Cromwell Road,12/03/2018,13.929166666666667
RBKC Cromwell Road,13/03/2018,19.058333333333334
RBKC Cromwell Road,14/03/2018,19.954166666666666
RBKC Cromwell Road,15/03/2018,18.891666666666666
RBKC Cromwell Road,16/03/2018,23.004166666666666
RBKC Cromwell Road,17/03/2018,20.5625
RBKC Cromwell Road,18/03/2018,29.375
RBKC Cromwell Road,19/03/2018,22.886363636363637
RBKC Cromwell Road,20/03/2018,18.045833333333334
RBKC Cromwell Road,21/03/2018,27.766666666666666
RBKC Cromwell Road,22/03/2018,25.245833333333334
